# generated by scripts/stat-model.py from awakened-poe-trade@ce551eb7 renderer/public/data/en/stats.ndjson, ../trade-query/data/stats-2026-09-12.json, ../trade-query/data/stat-collisions.csv, ../repoe/data/trade-stat-map.csv
trade_id,category,capture_text,capture_option,apt_carries,apt_ref,apt_container,apt_group_strat,apt_ids_in_category,apt_ref_equals_capture_text,collision,collision_size,collision_verdict,repoe_english
crafted.stat_3736589033,crafted,+# to Total Mana Cost of Skills,,yes,+# to Total Mana Cost of Skills,plain,,1,yes,no,,,yes
crafted.stat_3741323227,crafted,#% increased Flask Effect Duration,,yes,#% increased Flask Effect Duration,plain,,1,yes,no,,,yes
crafted.stat_3753650187,crafted,#% additional Physical Damage Reduction while Focused,,yes,#% additional Physical Damage Reduction while Focused,plain,,1,yes,no,,,yes
crafted.stat_3759663284,crafted,#% increased Projectile Speed,,yes,#% increased Projectile Speed,plain,,1,yes,no,,,yes
crafted.stat_3762412853,crafted,Attacks with this Weapon Penetrate #% Chaos Resistance,,yes,Attacks with this Weapon Penetrate #% Chaos Resistance,plain,,1,yes,no,,,yes
crafted.stat_3767873853,crafted,Reflects # Physical Damage to Melee Attackers,,yes,Reflects # Physical Damage to Melee Attackers,plain,,1,yes,no,,,yes
crafted.stat_3771516363,crafted,#% additional Physical Damage Reduction,,yes,#% additional Physical Damage Reduction,plain,,1,yes,no,,,yes
crafted.stat_378817135,crafted,+#% to Fire and Chaos Resistances,,yes,+#% to Fire and Chaos Resistances,plain,,1,yes,no,,,yes
crafted.stat_3801067695,crafted,#% reduced Effect of Shock on you,,yes,#% reduced Effect of Shock on you,plain,,1,yes,no,,,yes
crafted.stat_3824033729,crafted,#% of Damage Taken from Hits is Leeched as Life during Effect,,yes,#% of Damage Taken from Hits is Leeched as Life during Effect,plain,,1,yes,no,,,yes
crafted.stat_3828613551,crafted,+#% to Quality of Socketed Gems,,yes,+#% to Quality of Socketed Gems,plain,,1,yes,no,,,yes
crafted.stat_3836017971,crafted,Light Radius is based on Energy Shield instead of Life,,yes,Light Radius is based on Energy Shield instead of Life,plain,,1,yes,no,,,yes
crafted.stat_3839620417,crafted,#% increased Evasion Rating while Focused,,yes,#% increased Evasion Rating while Focused,plain,,1,yes,no,,,yes
crafted.stat_3848282610,crafted,#% of Fire Damage Leeched as Life,,yes,#% of Fire Damage Leeched as Life,group,trivial-merge,1,yes,no,,,yes
crafted.stat_385361774,crafted,Adds # to # Chaos Damage to Attacks against you,,yes,Adds # to # Chaos Damage to Attacks against you,plain,,1,yes,no,,,yes
crafted.stat_387439868,crafted,#% increased Elemental Damage with Attack Skills,,yes,#% increased Elemental Damage with Attack Skills,plain,,1,yes,no,,,yes
crafted.stat_3885634897,crafted,#% chance to Poison on Hit (Local),,yes,#% chance to Poison on Hit,group,select,1,no,no,,,yes
crafted.stat_3909846940,crafted,Item drops on Death if Equipped by an Animated Guardian,,yes,Item drops on Death if Equipped by an Animated Guardian,plain,,1,yes,no,,,yes
crafted.stat_3917489142,crafted,#% increased Rarity of Items found,,yes,#% increased Rarity of Items found,plain,,1,yes,no,,,yes
crafted.stat_3922006600,crafted,Socketed Gems are Supported by Level # Arrogance,,no,,,,,,no,,,yes
crafted.stat_3962278098,crafted,#% increased Fire Damage,,yes,#% increased Fire Damage,plain,,1,yes,no,,,yes
crafted.stat_3992439283,crafted,+#% Critical Strike Multiplier while a Rare or Unique Enemy is Nearby,,yes,+#% Critical Strike Multiplier while a Rare or Unique Enemy is Nearby,plain,,1,yes,no,,,yes
crafted.stat_3999401129,crafted,#% of Cold Damage Leeched as Life,,yes,#% of Cold Damage Leeched as Life,group,trivial-merge,1,yes,no,,,yes
crafted.stat_4000101551,crafted,Minions have #% increased Cast Speed,,yes,Minions have #% increased Cast Speed,plain,,1,yes,no,,,yes
crafted.stat_4015621042,crafted,#% increased Energy Shield (Local),,yes,#% increased Energy Shield,plain,,1,no,no,,,yes
crafted.stat_4052037485,crafted,+# to maximum Energy Shield (Local),,yes,+# to maximum Energy Shield,group,select,1,no,no,,,yes
crafted.stat_4055307827,crafted,+#% to Chaos Damage over Time Multiplier,,yes,+#% to Chaos Damage over Time Multiplier,plain,,1,yes,no,,,yes
crafted.stat_4064396395,crafted,Attacks with this Weapon Penetrate #% Elemental Resistances,,yes,Attacks with this Weapon Penetrate #% Elemental Resistances,plain,,1,yes,no,,,yes
crafted.stat_4067062424,crafted,Adds # to # Cold Damage to Attacks,,yes,Adds # to # Cold Damage to Attacks,plain,,1,yes,no,,,yes
crafted.stat_407482587,crafted,Non-Channelling Skills Cost +# Mana,,yes,Non-Channelling Skills Cost +# Mana,plain,,1,yes,no,,,yes
crafted.stat_4080418644,crafted,+# to Strength,,yes,+# to Strength,plain,,1,yes,no,,,yes
crafted.stat_4101445926,crafted,#% increased Mana Cost Efficiency,,yes,#% increased Mana Cost Efficiency,plain,,1,yes,no,,,yes
crafted.stat_4122424929,crafted,Cannot roll Attack Modifiers,,yes,Cannot roll Attack Modifiers,plain,,1,yes,no,,,yes
crafted.stat_4126210832,crafted,Hits can't be Evaded,,yes,Hits can't be Evaded,plain,,1,yes,no,,,yes
crafted.stat_4154259475,crafted,+# to Level of Socketed Support Gems,,yes,+# to Level of Socketed Support Gems,plain,,1,yes,no,,,yes
crafted.stat_4220027924,crafted,+#% to Cold Resistance,,yes,+#% to Cold Resistance,plain,,1,yes,no,,,yes
crafted.stat_4223377453,crafted,#% increased Brand Attachment range,,yes,#% increased Brand Attachment range,plain,,1,yes,no,,,yes
crafted.stat_4251717817,crafted,#% increased Area Damage,,yes,#% increased Area Damage,plain,,1,yes,no,,,yes
crafted.stat_425242359,crafted,#% of Physical Damage from Hits taken as Lightning Damage,,yes,#% of Physical Damage from Hits taken as Lightning Damage,plain,,1,yes,no,,,yes
crafted.stat_4253454700,crafted,+#% Chance to Block (Shields),,yes,+#% Chance to Block,plain,,1,no,no,,,no
crafted.stat_4262448838,crafted,#% chance to Avoid being Stunned,,yes,#% chance to Avoid being Stunned,plain,,1,yes,no,,,yes
crafted.stat_4277795662,crafted,+#% to Cold and Lightning Resistances,,yes,+#% to Cold and Lightning Resistances,plain,,1,yes,no,,,yes
crafted.stat_4291461939,crafted,Regenerate # Mana per second,,yes,Regenerate # Mana per second,plain,,1,yes,no,,,yes
crafted.stat_429867172,crafted,+# to maximum number of Summoned Totems,,yes,+# to maximum number of Summoned Totems,plain,,1,yes,no,,,yes
crafted.stat_44972811,crafted,#% increased Life Regeneration rate,,yes,#% increased Life Regeneration rate,plain,,1,yes,no,,,yes
crafted.stat_472520716,crafted,#% of Damage taken Recouped as Mana,,yes,#% of Damage taken Recouped as Mana,plain,,1,yes,no,,,yes
crafted.stat_474294393,crafted,#% reduced Mana Cost of Skills,,yes,#% reduced Mana Cost of Skills,plain,,1,yes,no,,,yes
crafted.stat_492027537,crafted,+#% chance to Suppress Spell Damage,,no,,,,,,yes,2,partly_carried,yes
crafted.stat_497196601,crafted,#% of Damage Leeched by Enemy as Life while Focused,,yes,#% of Damage Leeched by Enemy as Life while Focused,plain,,1,yes,no,,,yes
crafted.stat_51994685,crafted,#% increased Flask Life Recovery rate,,yes,#% increased Flask Life Recovery rate,plain,,1,yes,no,,,yes
crafted.stat_53045048,crafted,+# to Evasion Rating (Local),,yes,+# to Evasion Rating,group,select,1,no,no,,,yes
crafted.stat_536929014,crafted,+#% to Critical Strike Multiplier if you've Shattered an Enemy Recently,,yes,+#% to Critical Strike Multiplier if you've Shattered an Enemy Recently,plain,,1,yes,no,,,yes
crafted.stat_538848803,crafted,+# to Strength and Dexterity,,yes,+# to Strength and Dexterity,plain,,1,yes,no,,,yes
crafted.stat_55876295,crafted,#% of Physical Attack Damage Leeched as Life (Local),,yes,#% of Physical Attack Damage Leeched as Life,group,select,1,no,no,,,yes
crafted.stat_561307714,crafted,#% Chance to Block Spell Damage,,yes,#% Chance to Block Spell Damage,group,trivial-merge,1,yes,no,,,yes
crafted.stat_573223427,crafted,#% chance to gain Arcane Surge when you Kill an Enemy,,yes,#% chance to gain Arcane Surge when you Kill an Enemy,plain,,1,yes,no,,,yes
crafted.stat_587431675,crafted,#% increased Global Critical Strike Chance,,yes,#% increased Critical Strike Chance,group,select,1,no,no,,,yes
crafted.stat_603134774,crafted,Prevent +#% of Reflected Damage during Effect,,yes,Prevent +#% of Reflected Damage during Effect,plain,,1,yes,no,,,no
crafted.stat_617462123,crafted,Adds # to # Cold Damage to Attacks against you,,yes,Adds # to # Cold Damage to Attacks against you,plain,,1,yes,no,,,yes
crafted.stat_658456881,crafted,+# to Minimum Frenzy Charges,,yes,+# to Minimum Frenzy Charges,plain,,1,yes,no,,,yes
crafted.stat_669069897,crafted,#% of Physical Attack Damage Leeched as Mana (Local),,yes,#% of Physical Attack Damage Leeched as Mana,group,select,1,no,no,,,yes
crafted.stat_67280387,crafted,Gain #% of Maximum Life as Extra Maximum Energy Shield,,yes,Gain #% of Maximum Life as Extra Maximum Energy Shield,plain,,1,yes,no,,,yes
crafted.stat_674553446,crafted,Adds # to # Chaos Damage to Attacks,,yes,Adds # to # Chaos Damage to Attacks,plain,,1,yes,no,,,yes
crafted.stat_677564538,crafted,Non-Channelling Skills have +# to Total Mana Cost,,yes,Non-Channelling Skills have +# to Total Mana Cost,plain,,1,yes,no,,,yes
crafted.stat_681332047,crafted,#% increased Attack Speed,,yes,#% increased Attack Speed,group,select,1,yes,no,,,yes
crafted.stat_683273571,crafted,#% increased Mana Cost of Skills during Effect,,yes,#% increased Mana Cost of Skills during Effect,plain,,1,yes,no,,,yes
crafted.stat_691932474,crafted,+# to Accuracy Rating (Local),,yes,+# to Accuracy Rating,group,select,1,no,no,,,yes
crafted.stat_709508406,crafted,Adds # to # Fire Damage (Local),,yes,Adds # to # Fire Damage,group,select,1,no,no,,,yes
crafted.stat_720398262,crafted,#% chance to Avoid Damage of each Element from Hits during Soul Gain Prevention,,yes,#% chance to Avoid Damage of each Element from Hits during Soul Gain Prevention,plain,,1,yes,no,,,yes
crafted.stat_725880290,crafted,#% chance to Impale Enemies on Hit with Attacks,,yes,#% chance to Impale Enemies on Hit with Attacks,group,select,1,yes,no,,,yes
crafted.stat_736967255,crafted,#% increased Chaos Damage,,yes,#% increased Chaos Damage,plain,,1,yes,no,,,yes
crafted.stat_737908626,crafted,#% increased Spell Critical Strike Chance,,yes,#% increased Spell Critical Strike Chance,plain,,1,yes,no,,,yes
crafted.stat_770672621,crafted,Minions have #% increased maximum Life,,yes,Minions have #% increased maximum Life,plain,,1,yes,no,,,yes
crafted.stat_771127912,crafted,Lose # Life per second,,yes,Lose # Life per second,group,trivial-merge,1,yes,no,,,yes
crafted.stat_782230869,crafted,#% increased Effect of Non-Damaging Ailments,,yes,#% increased Effect of Non-Damaging Ailments,plain,,1,yes,no,,,yes
crafted.stat_789117908,crafted,#% increased Mana Regeneration Rate,,yes,#% increased Mana Regeneration Rate,plain,,1,yes,no,,,yes
crafted.stat_80079005,crafted,#% of Lightning Damage Leeched as Life,,yes,#% of Lightning Damage Leeched as Life,group,trivial-merge,1,yes,no,,,yes
crafted.stat_803737631,crafted,+# to Accuracy Rating,,yes,+# to Accuracy Rating,group,select,1,yes,no,,,yes
crafted.stat_809229260,crafted,+# to Armour,,yes,+# to Armour,group,select,1,yes,no,,,yes
crafted.stat_829382474,crafted,+# to Level of Socketed Melee Gems,,yes,+# to Level of Socketed Melee Gems,plain,,1,yes,no,,,yes
crafted.stat_832404842,crafted,#% reduced Enemy Stun Threshold with this Weapon,,yes,#% reduced Enemy Stun Threshold with this Weapon,plain,,1,yes,no,,,yes
crafted.stat_836936635,crafted,Regenerate #% of Life per second,,yes,Regenerate #% of Life per second,plain,,1,yes,no,,,yes
crafted.stat_838272676,crafted,Lose # Mana per second,,yes,Lose # Mana per second,plain,,1,yes,no,,,yes
crafted.stat_849152640,crafted,Non-Aura Skills Cost no Mana or Life while Focused,,no,,,,,,no,,,yes
crafted.stat_871270154,crafted,Regenerate #% of Life per second during Effect,,yes,Regenerate #% of Life per second during Effect,plain,,1,yes,no,,,yes
crafted.stat_902747843,crafted,#% increased Damage per Frenzy Charge,,yes,#% increased Damage per Frenzy Charge,plain,,1,yes,no,,,yes
crafted.stat_922014346,crafted,+# to maximum Fortification while Focused,,yes,+# to maximum Fortification while Focused,plain,,1,yes,no,,,yes
crafted.stat_935326447,crafted,Moving while Bleeding doesn't cause you to take extra Damage,,yes,Moving while Bleeding doesn't cause you to take extra Damage,plain,,1,yes,no,,,yes
crafted.stat_966747987,crafted,+# to maximum number of Raised Zombies,,yes,+# to maximum number of Raised Zombies,plain,,1,yes,no,,,yes
crafted.stat_967627487,crafted,#% increased Damage over Time,,yes,#% increased Damage over Time,plain,,1,yes,no,,,yes
crafted.stat_983749596,crafted,#% increased maximum Life,,yes,#% increased maximum Life,plain,,1,yes,no,,,yes
crafted.stat_986397080,crafted,#% reduced Ignite Duration on you,,yes,#% reduced Ignite Duration on you,plain,,1,yes,no,,,yes
crucible.mod_10038,crucible,Minions have +250 to Accuracy Rating (Tier 2),,no,,,,,,no,,,no
crucible.mod_10049,crucible,"Adds 2 to 4 Physical Damage to Spells
15% of Physical Damage Converted to Lightning Damage (Tier 2)",,no,,,,,,no,,,no
crucible.mod_10092,crucible,10% more Cast Speed (Tier 3),,no,,,,,,no,,,no
crucible.mod_10098,crucible,"10% reduced maximum Life
Minions deal 47 to 71 additional Chaos Damage (Tier 5)",,no,,,,,,no,,,no
crucible.mod_101,crucible,"25% reduced Essence Drain and Soulrend Projectile Speed
Essence Drain and Soulrend fire 2 additional Projectiles (Tier 1)",,no,,,,,,no,,,no
crucible.mod_10108,crucible,Minions deal 5 to 8 additional Cold Damage (Tier 2),,no,,,,,,no,,,no
crucible.mod_10115,crucible,"All Damage from Lightning Strike and Frost Blades Hits can Ignite
15% chance for Ignites inflicted with Lightning Strike or Frost Blades to deal 100% more Damage (Tier 1)",,no,,,,,,no,,,no
crucible.mod_1020,crucible,"Minions have 24% increased Attack and Cast Speed
Minion Critical Strikes do not deal extra Damage (Tier 2)",,no,,,,,,no,,,no
crucible.mod_10201,crucible,Adds 16 to 26 Fire Damage to Spells (Tier 3),,no,,,,,,no,,,no
crucible.mod_10239,crucible,Volatile Dead and Cremation Penetrate 4% Fire Resistance per 100 Dexterity (Tier 1),,no,,,,,,no,,,no
crucible.mod_1035,crucible,18% increased Spell Damage (Tier 4),,no,,,,,,no,,,no
crucible.mod_10387,crucible,"Adds 8 to 14 Cold Damage to Spells
5% increased Cast Speed (Tier 4)",,no,,,,,,no,,,no
crucible.mod_10402,crucible,Socketed Gems are Supported by Level 10 Less Duration (Tier 1),,no,,,,,,yes,2,none_carried,no
crucible.mod_10563,crucible,15% increased Explicit Life Modifier magnitudes (Tier 2),,no,,,,,,no,,,no
crucible.mod_1057,crucible,"12% chance to Sap Enemies
Cannot inflict Shock (Tier 1)",,no,,,,,,no,,,no
crucible.mod_10615,crucible,"Adds 5 to 13 Physical Damage
25% of Physical Damage Converted to Lightning Damage (Tier 4)",,no,,,,,,no,,,no
crucible.mod_10616,crucible,30% increased Global Damage (Tier 2),,no,,,,,,no,,,no
crucible.mod_10646,crucible,"Adds 45 to 66 Cold Damage
20% chance to Freeze (Tier 5)",,no,,,,,,no,,,no
crucible.mod_10647,crucible,"Precision has 30% increased Aura Effect
Precision has 25% increased Reservation (Tier 3)",,no,,,,,,no,,,no
crucible.mod_10653,crucible,"+12% Chance to Block
You take 10% of Damage from Blocked Hits (Tier 3)",,no,,,,,,no,,,no
crucible.mod_10664,crucible,"Adds 5 to 8 Physical Damage
15% of Physical Damage Converted to Cold Damage (Tier 5)",,no,,,,,,no,,,no
crucible.mod_10699,crucible,"Minions have 8% chance to Poison Enemies on Hit
20% increased Poison Duration on you (Tier 1)",,no,,,,,,no,,,no
crucible.mod_10714,crucible,"30% increased Ignite Duration on Enemies
20% increased Ignite Duration on you (Tier 2)",,no,,,,,,no,,,no
crucible.mod_10727,crucible,"Adds 1 to 3 Physical Damage to Spells
25% of Physical Damage Converted to Cold Damage (Tier 1)",,no,,,,,,no,,,no
crucible.mod_10733,crucible,"15% reduced Totem Placement speed
Skills that Summon a Totem have 25% chance to Summon two Totems instead of one (Tier 1)",,no,,,,,,no,,,no
crucible.mod_10737,crucible,"15% increased Impale Effect
Attack Hits against you have 20% chance to Impale (Tier 2)",,no,,,,,,no,,,no
crucible.mod_10740,crucible,"+12% Chance to Block
Cannot Block Spell Damage (Tier 3)",,no,,,,,,no,,,no
crucible.mod_10770,crucible,Socketed Gems are Supported by Level 30 Inspiration (Tier 1),,no,,,,,,no,,,no
crucible.mod_10779,crucible,"5% increased Dexterity
+40 to Evasion Rating (Tier 3)",,no,,,,,,no,,,no
crucible.mod_10817,crucible,"+80 to Intelligence
Gain no inherent bonuses from Intelligence (Tier 2)",,no,,,,,,no,,,no
crucible.mod_10869,crucible,Socketed Gems are Supported by Level 10 Iron Grip (Tier 1),,no,,,,,,yes,2,none_carried,no
crucible.mod_10877,crucible,"Adds 9 to 16 Fire Damage to Spells
20% chance to Ignite (Tier 3)",,no,,,,,,no,,,no
crucible.mod_10891,crucible,"Minions have +0.3% to Critical Strike Chance
Minions have +25% to Critical Strike Multiplier (Tier 2)",,no,,,,,,no,,,no
crucible.mod_10955,crucible,"+100% to Critical Strike Multiplier for Spell Damage
-2% to Spell Critical Strike Chance (Tier 3)",,no,,,,,,no,,,no
crucible.mod_10968,crucible,"30% increased Effect of Chill on you
Unaffected by Chill while Channelling (Tier 1)",,no,,,,,,no,,,no
crucible.mod_10993,crucible,"20% chance to Scorch Enemies
Cannot inflict Ignite (Tier 2)",,no,,,,,,no,,,no
crucible.mod_10996,crucible,"Adds 6 to 10 Physical Damage to Spells
15% of Physical Damage Converted to Cold Damage (Tier 4)",,no,,,,,,no,,,no
crucible.mod_11024,crucible,Minions have 10% chance to Blind on Hit with Attacks (Tier 1),,no,,,,,,no,,,no
crucible.mod_11043,crucible,"Retaliation Skills have 30% reduced Cooldown Recovery Rate
Retaliation Skills deal 45% more Damage (Tier 1)",,no,,,,,,no,,,no
crucible.mod_11052,crucible,"12% increased Cold Damage
3% of Physical Damage from Hits taken as Cold Damage (Tier 2)",,no,,,,,,no,,,no
crucible.mod_11098,crucible,Flicker Strike and Vigilant Strike's Cooldown can be bypassed by Power Charges instead of Frenzy or Endurance Charges (Tier 1),,no,,,,,,no,,,no
crucible.mod_11109,crucible,"Adds 22 to 33 Physical Damage to Spells
25% of Physical Damage Converted to Chaos Damage (Tier 5)",,no,,,,,,no,,,no
crucible.mod_11135,crucible,Allocates Deadly Draw (Tier 1),,no,,,,,,no,,,no
crucible.mod_11137,crucible,"100% increased Stun and Block Recovery
25% reduced Stun Threshold (Tier 1)",,no,,,,,,no,,,no
