# generated by scripts/trade-stat-map.py from poe1/data/stat_translations.json @ e2bd511a and ../trade-query/data/stats-2026-09-12.json
trade_id,category,stat_key,trade_text,option,entry,n_entries,repoe_ids,english,hidden,in_capture,capture_text_equal
crafted.stat_2915373966,crafted,stat_2915373966,Gain #% of Cold Damage as Extra Chaos Damage,,1963,1,cold_damage_%_to_add_as_chaos,Gain {0}% of Cold Damage as Extra Chaos Damage,,yes,yes
crafted.stat_2915988346,crafted,stat_2915988346,+#% to Fire and Cold Resistances,,2832,1,fire_and_cold_damage_resistance_%,{0}% to Fire and Cold Resistances,,yes,yes
crafted.stat_2923069345,crafted,stat_2923069345,Adds # to # Lightning Damage to Hits against you,,1404,1,from_self_minimum_added_lightning_damage_taken|from_self_maximum_added_lightning_damage_taken,Adds {0} to {1} Lightning Damage to Hits against you,,yes,yes
crafted.stat_2941585404,crafted,stat_2941585404,#% increased Trap Damage,,1219,1,trap_damage_+%,{0}% increased Trap Damage,,yes,yes
crafted.stat_2947215268,crafted,stat_2947215268,#% increased Damage during any Flask Effect,,4114,1,damage_+%_during_flask_effect,{0}% increased Damage during any Flask Effect,,yes,yes
crafted.stat_2974417149,crafted,stat_2974417149,#% increased Spell Damage,,1248,1,spell_damage_+%,{0}% increased Spell Damage,,yes,yes
crafted.stat_2992263716,crafted,stat_2992263716,Recover #% of Mana and Energy Shield when you Focus,,10072,1,restore_energy_shield_and_mana_when_you_focus_%,Recover {0}% of Mana and Energy Shield when you Focus,,yes,yes
crafted.stat_3005472710,crafted,stat_3005472710,#% chance to Avoid Elemental Ailments,,1866,1,avoid_all_elemental_status_%,{0}% chance to Avoid Elemental Ailments,,yes,yes
crafted.stat_301104070,crafted,stat_301104070,#% chance for Flasks to gain a Charge when you take a Critical Strike,,2085,1,gain_flask_charge_when_crit_%|gain_flask_charge_when_crit_amount,Flasks gain a Charge when you take a Critical Strike,,yes,yes
crafted.stat_3023957681,crafted,stat_3023957681,#% chance to gain Onslaught for 4 seconds on Kill,,3023,2,chance_to_gain_onslaught_on_kill_%|onslaught_time_granted_on_kill_ms,{0}% chance to gain Onslaught for 4 seconds on Kill,,yes,yes
crafted.stat_3023957681,crafted,stat_3023957681,#% chance to gain Onslaught for 4 seconds on Kill,,3412,2,chance_to_gain_onslaught_on_kill_for_4_seconds_%,{0}% chance to gain Onslaught for 4 seconds on Kill,,yes,yes
crafted.stat_3031766858,crafted,stat_3031766858,Shock nearby Enemies for # Seconds when you Focus,,10161,1,shock_nearby_enemies_for_x_ms_when_you_focus,Shock nearby Enemies for {0} Seconds when you Focus,,yes,yes
crafted.stat_3032585258,crafted,stat_3032585258,#% chance to gain a Frenzy Charge on Critical Strike,,6850,1,gain_frenzy_charge_on_critical_strike_%,{0}% chance to gain a Frenzy Charge on Critical Strike,,yes,yes
crafted.stat_3032590688,crafted,stat_3032590688,Adds # to # Physical Damage to Attacks,,1292,1,attack_minimum_added_physical_damage|attack_maximum_added_physical_damage,Adds {0} to {1} Physical Damage to Attacks,,yes,yes
crafted.stat_3037553757,crafted,stat_3037553757,#% increased Warcry Buff Effect,,10725,1,warcry_buff_effect_+%,{0}% increased Warcry Buff Effect,,yes,yes
crafted.stat_30642521,crafted,stat_30642521,You can apply # additional Curses,,2191,1,number_of_additional_curses_allowed,You can apply one fewer Curse,,yes,yes
crafted.stat_3079007202,crafted,stat_3079007202,"#% chance to Trigger a Socketed Spell on Using a Skill, with a 8 second Cooldown
Spells Triggered this way have 150% more Cost",,857,1,trigger_socketed_spell_on_skill_use_%,"{0}% chance to Trigger a Socketed Spell on Using a Skill, with a 8 second Cooldown\nSpells Triggered this way have 150% more Cost",,yes,yes
crafted.stat_310246444,crafted,stat_310246444,#% increased Damage while Leeching,,3093,1,damage_+%_while_leeching,{0}% increased Damage while Leeching,,yes,yes
crafted.stat_311641062,crafted,stat_311641062,#% chance for Flasks you use to not consume Charges,,4262,1,flasks_%_chance_to_not_consume_charges,{0}% chance for Flasks you use to not consume Charges,,yes,yes
crafted.stat_3143208761,crafted,stat_3143208761,#% increased Attributes,,1208,1,all_attributes_+%,{0}% increased Attributes,,yes,yes
crafted.stat_314741699,crafted,stat_314741699,#% increased Attack Speed while a Rare or Unique Enemy is Nearby,,4947,1,attack_speed_+%_if_rare_or_unique_enemy_nearby,{0}% increased Attack Speed while a Rare or Unique Enemy is Nearby,,yes,yes
crafted.stat_3181879507,crafted,stat_3181879507,Shock yourself for # Seconds when you Focus,,10160,1,shock_self_for_x_ms_when_you_focus,Shock yourself for {0} Seconds when you Focus,,yes,yes
crafted.stat_3182498570,crafted,stat_3182498570,#% increased Movement Speed during Effect,,973,1,local_flask_movement_speed_+%_while_healing,{0}% increased Movement Speed during Effect,,yes,yes
crafted.stat_321077055,crafted,stat_321077055,Adds # to # Fire Damage,,1385,1,global_minimum_added_fire_damage|global_maximum_added_fire_damage,Adds {0} to {1} Fire Damage,,yes,yes
crafted.stat_3237948413,crafted,stat_3237948413,#% of Physical Attack Damage Leeched as Mana,,1722,3,old_do_not_use_mana_leech_from_physical_damage_%,{0}% of Physical Attack Damage Leeched as Mana,,yes,yes
crafted.stat_3237948413,crafted,stat_3237948413,#% of Physical Attack Damage Leeched as Mana,,1724,3,mana_leech_from_physical_attack_damage_permyriad,{0}% of Physical Attack Damage Leeched as Mana,,yes,yes
crafted.stat_3237948413,crafted,stat_3237948413,#% of Physical Attack Damage Leeched as Mana,,1725,3,old_do_not_use_local_mana_leech_from_physical_damage_%,{0}% of Physical Attack Damage Leeched as Mana,,yes,yes
crafted.stat_3240769289,crafted,stat_3240769289,#% of Physical Damage Converted to Lightning Damage,,1982,1,base_physical_damage_%_to_convert_to_lightning,{0}% of Physical Damage Converted to Lightning Damage,,yes,yes
crafted.stat_3244118730,crafted,stat_3244118730,#% of Evasion Rating is Regenerated as Life per second while Focused,,6578,1,evasion_rating_%_as_life_regeneration_per_minute_during_focus,{0}% of Evasion Rating is Regenerated as Life per second while Focused,,yes,yes
crafted.stat_3251705960,crafted,stat_3251705960,#% increased Rarity of Items found during Effect,,1016,2,local_flask_item_found_rarity_+%_during_flask_effect,{0}% increased Rarity of Items found during Effect,,yes,yes
crafted.stat_3251705960,crafted,stat_3251705960,#% increased Rarity of Items found during Effect,,1050,2,local_unique_flask_item_rarity_+%_while_healing,{0}% increased Rarity of Items found during Effect,,yes,yes
crafted.stat_3261801346,crafted,stat_3261801346,+# to Dexterity,,1203,1,additional_dexterity,{0} to Dexterity,,yes,yes
crafted.stat_328541901,crafted,stat_328541901,+# to Intelligence,,1204,1,additional_intelligence,{0} to Intelligence,,yes,yes
crafted.stat_3291658075,crafted,stat_3291658075,#% increased Cold Damage,,1392,1,cold_damage_+%,{0}% increased Cold Damage,,yes,yes
crafted.stat_3299347043,crafted,stat_3299347043,+# to maximum Life,,1593,1,base_maximum_life,{0} to maximum Life,,yes,yes
crafted.stat_3319896421,crafted,stat_3319896421,Gain #% of Physical Damage as Extra Chaos Damage,,1958,1,physical_damage_%_to_add_as_chaos,Gain {0}% of Physical Damage as Extra Chaos Damage,,yes,yes
crafted.stat_3321629045,crafted,stat_3321629045,#% increased Armour and Energy Shield (Local),,1576,1,local_armour_and_energy_shield_+%,{0}% increased Armour and Energy Shield,,yes,yes
crafted.stat_3324747104,crafted,stat_3324747104,#% of Damage Leeched as Life while Focused,,7466,1,life_leech_from_any_damage_permyriad_while_focused,{0}% of Damage Leeched as Life while Focused,,yes,yes
crafted.stat_3325883026,crafted,stat_3325883026,Regenerate # Life per second,,1598,1,base_life_regeneration_rate_per_minute,Regenerate {0} Life per second,,yes,yes
crafted.stat_3336890334,crafted,stat_3336890334,Adds # to # Lightning Damage (Local),,1408,1,local_minimum_added_lightning_damage|local_maximum_added_lightning_damage,Adds {0} to {1} Lightning Damage,,yes,yes
crafted.stat_3342989455,crafted,stat_3342989455,#% of Physical Damage from Hits taken as Fire Damage,,2472,1,physical_damage_taken_%_as_fire,{0}% of Physical Damage from Hits taken as Fire Damage,,yes,yes
crafted.stat_3372524247,crafted,stat_3372524247,+#% to Fire Resistance,,1650,1,base_fire_damage_resistance_%,{0}% to Fire Resistance,,yes,yes
crafted.stat_3374165039,crafted,stat_3374165039,#% increased Totem Placement speed,,2604,1,summon_totem_cast_speed_+%,{0}% increased Totem Placement speed,,yes,yes
crafted.stat_3375935924,crafted,stat_3375935924,Minions have #% increased Attack Speed,,2937,1,minion_attack_speed_+%,Minions have {0}% increased Attack Speed,,yes,yes
crafted.stat_3382807662,crafted,stat_3382807662,+#% to Fire Damage over Time Multiplier,,1277,1,fire_dot_multiplier_+,{0}% to Fire Damage over Time Multiplier,,yes,yes
crafted.stat_3393628375,crafted,stat_3393628375,+#% to Cold and Chaos Resistances,,5879,1,cold_and_chaos_damage_resistance_%,{0}% to Cold and Chaos Resistances,,yes,yes
crafted.stat_3407849389,crafted,stat_3407849389,#% reduced Effect of Curses on you,,2193,1,curse_effect_on_self_+%,{0}% increased Effect of Curses on you,,yes,yes
crafted.stat_3441501978,crafted,stat_3441501978,+#% to Fire and Lightning Resistances,,2833,1,fire_and_lightning_damage_resistance_%,{0}% to Fire and Lightning Resistances,,yes,yes
crafted.stat_3464137628,crafted,stat_3464137628,Suffixes Cannot Be Changed,,23,1,item_generation_cannot_change_suffixes,Suffixes Cannot Be Changed,,yes,yes
crafted.stat_3465022881,crafted,stat_3465022881,+#% to Lightning and Chaos Resistances,,7540,1,lightning_and_chaos_damage_resistance_%,{0}% to Lightning and Chaos Resistances,,yes,yes
crafted.stat_3482587079,crafted,stat_3482587079,Adds # to # Cold Damage to Hits against you,,1393,1,from_self_minimum_added_cold_damage_taken|from_self_maximum_added_cold_damage_taken,Adds {0} to {1} Cold Damage to Hits against you,,yes,yes
crafted.stat_3483999943,crafted,stat_3483999943,#% chance to Avoid being Chilled,,1867,1,base_avoid_chill_%,{0}% chance to Avoid being Chilled,,yes,yes
crafted.stat_3484657501,crafted,stat_3484657501,+# to Armour (Local),,1564,1,local_base_physical_damage_reduction_rating,{0} to Armour,,yes,yes
crafted.stat_3485067555,crafted,stat_3485067555,#% increased Chill Duration on Enemies,,1879,1,chill_duration_+%,{0}% increased Chill Duration on Enemies,,yes,yes
crafted.stat_3489782002,crafted,stat_3489782002,+# to maximum Energy Shield,,1582,1,base_maximum_energy_shield,{0} to maximum Energy Shield,,yes,yes
crafted.stat_3500359417,crafted,stat_3500359417,Minions Recover #% of their Life when you Focus,,9502,1,minions_recover_%_maximum_life_when_you_focus,Minions Recover {0}% of their Life when you Focus,,yes,yes
crafted.stat_3500911418,crafted,stat_3500911418,Regenerate #% of Life per second during any Flask Effect,,7530,1,life_regeneration_rate_per_minute_%_while_using_flask,Regenerate {0}% of Life per second during any Flask Effect,,yes,yes
crafted.stat_350598685,crafted,stat_350598685,+# metres to Weapon Range,,2779,1,local_weapon_range_+,{0} metres to Weapon Range,,yes,yes
crafted.stat_3515686789,crafted,stat_3515686789,#% increased Damage per Endurance Charge,,3231,1,damage_+%_per_endurance_charge,{0}% increased Damage per Endurance Charge,,yes,yes
crafted.stat_3523867985,crafted,stat_3523867985,"#% increased Armour, Evasion and Energy Shield (Local)",,1579,1,local_armour_and_evasion_and_energy_shield_+%,"{0}% increased Armour, Evasion and Energy Shield",,yes,yes
crafted.stat_3556824919,crafted,stat_3556824919,+#% to Global Critical Strike Multiplier,,1513,1,base_critical_strike_multiplier_+,{0}% to Global Critical Strike Multiplier,,yes,yes
crafted.stat_3593843976,crafted,stat_3593843976,#% of Physical Attack Damage Leeched as Life,,1672,3,old_do_not_use_life_leech_from_physical_damage_%,{0}% of Physical Attack Damage Leeched as Life,,yes,yes
crafted.stat_3593843976,crafted,stat_3593843976,#% of Physical Attack Damage Leeched as Life,,1674,3,life_leech_from_physical_attack_damage_permyriad,{0}% of Physical Attack Damage Leeched as Life,,yes,yes
crafted.stat_3593843976,crafted,stat_3593843976,#% of Physical Attack Damage Leeched as Life,,1675,3,old_do_not_use_local_life_leech_from_physical_damage_%,{0}% of Physical Attack Damage Leeched as Life,,yes,yes
crafted.stat_3610263531,crafted,stat_3610263531,Focus has #% increased Cooldown Recovery Rate,,6746,1,focus_cooldown_speed_+%,Focus has {0}% increased Cooldown Recovery Rate,,yes,yes
crafted.stat_3668351662,crafted,stat_3668351662,#% increased Shock Duration on Enemies,,1880,1,shock_duration_+%,{0}% increased Shock Duration on Enemies,,yes,yes
crafted.stat_3680664274,crafted,stat_3680664274,+#% chance to Suppress Spell Damage,,1169,2,base_spell_suppression_chance_150%_of_value,{0}% chance to Suppress Spell Damage,,yes,yes
crafted.stat_3680664274,crafted,stat_3680664274,+#% chance to Suppress Spell Damage,,1170,2,base_spell_suppression_chance_%,{0}% chance to Suppress Spell Damage,,yes,yes
crafted.stat_3706959521,crafted,stat_3706959521,+# to Minimum Endurance Charges,,1828,1,base_minimum_endurance_charges,{0} to Minimum Endurance Charges,,yes,yes
crafted.stat_3736589033,crafted,stat_3736589033,+# to Total Mana Cost of Skills,,1914,1,skill_mana_cost_+,{0} to Total Mana Cost of Skills,,yes,yes
crafted.stat_3741323227,crafted,stat_3741323227,#% increased Flask Effect Duration,,2210,1,flask_duration_+%,{0}% increased Flask Effect Duration,,yes,yes
crafted.stat_3753650187,crafted,stat_3753650187,#% additional Physical Damage Reduction while Focused,,4612,1,additional_physical_damage_reduction_%_during_focus,{0}% additional Physical Damage Reduction while Focused,,yes,yes
crafted.stat_3759663284,crafted,stat_3759663284,#% increased Projectile Speed,,1821,1,base_projectile_speed_+%,{0}% increased Projectile Speed,,yes,yes
crafted.stat_3762412853,crafted,stat_3762412853,Attacks with this Weapon Penetrate #% Chaos Resistance,,7987,1,local_chaos_penetration_%,Attacks with this Weapon Penetrate {0}% Chaos Resistance,,yes,yes
crafted.stat_3767873853,crafted,stat_3767873853,Reflects # Physical Damage to Melee Attackers,,2225,1,physical_damage_to_return_to_melee_attacker,Reflects {0} Physical Damage to Melee Attackers,,yes,yes
crafted.stat_3771516363,crafted,stat_3771516363,#% additional Physical Damage Reduction,,2296,1,base_additional_physical_damage_reduction_%,{0}% additional Physical Damage Reduction,,yes,yes
crafted.stat_378817135,crafted,stat_378817135,+#% to Fire and Chaos Resistances,,6640,1,fire_and_chaos_damage_resistance_%,{0}% to Fire and Chaos Resistances,,yes,yes
crafted.stat_3801067695,crafted,stat_3801067695,#% reduced Effect of Shock on you,,10167,1,shocked_effect_on_self_+%,{0}% increased Effect of Shock on you,,yes,yes
crafted.stat_3824033729,crafted,stat_3824033729,#% of Damage Taken from Hits is Leeched as Life during Effect,,1019,1,local_flask_life_leech_on_damage_taken_%_permyriad_during_flask_effect,{0}% of Damage Taken from Hits is Leeched as Life during Effect,,yes,yes
crafted.stat_3828613551,crafted,stat_3828613551,+#% to Quality of Socketed Gems,,215,1,local_socketed_gem_quality_+,{0}% to Quality of Socketed Gems,,yes,yes
crafted.stat_3836017971,crafted,stat_3836017971,Light Radius is based on Energy Shield instead of Life,,2775,1,light_radius_scales_with_energy_shield,Light Radius is based on Energy Shield instead of Life,,yes,yes
crafted.stat_3839620417,crafted,stat_3839620417,#% increased Evasion Rating while Focused,,6568,1,evasion_rating_+%_during_focus,{0}% increased Evasion Rating while Focused,,yes,yes
crafted.stat_3848282610,crafted,stat_3848282610,#% of Fire Damage Leeched as Life,,1694,3,old_do_not_use_base_life_leech_from_fire_damage_permyriad,{0}% of Fire Damage Leeched as Life,,yes,yes
crafted.stat_3848282610,crafted,stat_3848282610,#% of Fire Damage Leeched as Life,,1695,3,base_life_leech_from_fire_damage_permyriad,{0}% of Fire Damage Leeched as Life,,yes,yes
crafted.stat_3848282610,crafted,stat_3848282610,#% of Fire Damage Leeched as Life,,1697,3,horrible_ugly_life_leech_from_fire_damage_perhundredthousand,{0}% of Fire Damage Leeched as Life,,yes,yes
crafted.stat_385361774,crafted,stat_385361774,Adds # to # Chaos Damage to Attacks against you,,1414,1,from_self_minimum_added_attack_chaos_damage_taken|from_self_maximum_added_attack_chaos_damage_taken,Adds {0} to {1} Chaos Damage to Attacks against you,,yes,yes
crafted.stat_387439868,crafted,stat_387439868,#% increased Elemental Damage with Attack Skills,,6412,1,elemental_damage_with_attack_skills_+%,{0}% increased Elemental Damage with Attack Skills,,yes,yes
crafted.stat_3885634897,crafted,stat_3885634897,#% chance to Poison on Hit (Local),,8119,1,local_poison_on_hit_%,{0}% chance to Poison on Hit,,yes,yes
crafted.stat_3909846940,crafted,stat_3909846940,Item drops on Death if Equipped by an Animated Guardian,,2585,1,local_item_drops_on_death_if_equipped_by_animate_armour,Item drops on Death if Equipped by an Animated Guardian,,yes,yes
crafted.stat_3917489142,crafted,stat_3917489142,#% increased Rarity of Items found,,1620,2,item_found_rarity_+%,{0}% increased Rarity of Items found,,yes,yes
crafted.stat_3917489142,crafted,stat_3917489142,#% increased Rarity of Items found,,1621,2,base_item_found_rarity_+%,{0}% increased Rarity of Items found,,yes,yes
