# generated by scripts/hash-check.py from PathOfBuilding/src/Data/Mod*.lua @ 16de4b82, poe1/data/mods.json and stat_translations.json @ e2bd511a, ../trade-query/data/stats-2026-09-12.json
stat_id,trade_number,verdict,capture_categories,capture_texts,export_string,search_url,found,checked
self_cursed_with_level_x_vulnerability,694123963,picked,explicit,You are Cursed with Vulnerability,You are Cursed with Vulnerability,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8maWJoZGxpZmxUm0sEAIAcWE6P2EAAAA,,
self_cursed_with_level_x_vulnerability,3947740014,rejected,scourge,You are Cursed with Vulnerability,You are Cursed with Vulnerability,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwcXJ-aVF6qh5IfbyxpYm5uYmBgaGJUm0sEAIAxx_Nc2EAAAA,,
skitterbots_mana_reservation_efficiency_-2%_per_1,1695754537,open,enchant,Summon Skitterbots has #% increased Mana Reservation Efficiency,Summon Skitterbots has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyhmaWpuamJqbG5Um0sEAIAX_j6rmEAAAA,yes,2026-09-13
skitterbots_mana_reservation_efficiency_-2%_per_1,3818053347,open,enchant,Summon Skitterbots has #% increased Mana Reservation Efficiency,Summon Skitterbots has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyxhaGFgamxsYm5Um0sEAIAZDnHX2EAAAA,no,2026-09-13
spellslinger_mana_reservation_efficiency_-2%_per_1,1341061286,open,enchant,#% increased Mana Reservation Efficiency of Skills Supported by Spellslinger,{0}% reduced Mana Reservation Efficiency of Skills Supported by Spellslinger,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyhsYmhgZmhkYWZUm0sEAIA-GIRfmEAAAA,no,2026-09-13
spellslinger_mana_reservation_efficiency_-2%_per_1,3305838454,open,enchant explicit fractured,#% increased Mana Reservation Efficiency of Skills Supported by Spellslinger,{0}% reduced Mana Reservation Efficiency of Skills Supported by Spellslinger,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sbGBqYWxhYmpiVJtLBACALqPSMdiAAAA,yes,2026-09-13
summon_skeletons_additional_warrior_skeleton_one_twentieth_chance,634375806,open,enchant,20% chance to Summon an additional Skeleton with Summon Skeletons,20% chance to Summon an additional Skeleton with Summon Skeletons,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyZsYmxuamFgZlSbSwQAgALNWqwYAAAAA,yes,2026-09-13
summon_skeletons_additional_warrior_skeleton_one_twentieth_chance,1040958896,open,enchant,#% chance to Summon an additional Skeleton with Summon Skeletons,20% chance to Summon an additional Skeleton with Summon Skeletons,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyhgYmBpamFhaWZUm0sEAIAXiwgE2EAAAA,yes,2026-09-13
tectonic_slam_side_crack_additional_chance_1%_per_2_stat_value,1522229796,open,enchant,Tectonic Slam has +#% fissure branching chance,Tectonic Slam has {0}% fissure branching chance,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyhqREQWJpbminVxgIhAEp569BhAAAA,yes,2026-09-13
tectonic_slam_side_crack_additional_chance_1%_per_2_stat_value,2462686988,open,enchant,Tectonic Slam has +#% fissure branching chance,Tectonic Slam has {0}% fissure branching chance,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyRiZmRmYWZpYWFUm0sEAIAbAGBHWEAAAA,yes,2026-09-13
unique_voltaxic_rift_shock_as_though_damage_+%_final,451866048,open,explicit,Shock Enemies as though dealing #% more Damage,Shock Enemies as though dealing {0}% more Damage,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8iamhhZmZgYmFUm0sEAIAVZW-h2EAAAA,no,2026-09-13
unique_voltaxic_rift_shock_as_though_damage_+%_final,2206792089,open,explicit,Shock Enemies as though dealing #% more Damage,Shock Enemies as though dealing {0}% more Damage,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kZGBmbmlkYGFpVJtLBACACzbNk1iAAAA,yes,2026-09-13
vitality_mana_reservation_efficiency_-2%_per_1,1233806203,picked,enchant implicit,Vitality has #% increased Mana Reservation Efficiency,Vitality has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyhkbGxhYGZkYGxUm0sEAIATTXDT2EAAAA,,
vitality_mana_reservation_efficiency_-2%_per_1,3972739758,rejected,enchant implicit,Vitality has #% increased Mana Reservation Efficiency,Vitality has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyxpbmROZAwtVCqjQVCAGJdoMhhAAAA,,
wrath_mana_reservation_efficiency_-2%_per_1,1761642973,picked,enchant explicit,Wrath has #% increased Mana Reservation Efficiency,Wrath has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8obmZoZmJkaW5sVJtLBACAGpmClNiAAAA,,
wrath_mana_reservation_efficiency_-2%_per_1,3444518809,rejected,enchant explicit fractured implicit,Wrath has #% increased Mana Reservation Efficiency,Wrath has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sYmJiamhhYWBpVJtLBACAKHys5FiAAAA,,
zealotry_mana_reservation_efficiency_-2%_per_1,168308685,rejected,enchant explicit implicit,Zealotry has #% increased Mana Reservation Efficiency,Zealotry has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oZmFsYGFmYWpUm0sEAIAFldBjWEAAAA,,
zealotry_mana_reservation_efficiency_-2%_per_1,4216444167,picked,enchant explicit,Zealotry has #% increased Mana Reservation Efficiency,Zealotry has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8iZGhmYmJiaGZuVJtLBACACLBcmBiAAAA,,
