# generated by scripts/mod-stat-index.py from poe1/data/mods.json @ e2bd511a
id,name,type,domain,generation_type,required_level,n_stats,stats,spawn_weights,generation_weights,adds_tags,implicit_tags,essence_only
AddedPhysicalDamage2,Burnished,PhysicalDamage,item,prefix,13,2,attack_minimum_added_physical_damage:2:3 attack_maximum_added_physical_damage:4:5,ring:1000 amulet:1000 gloves:1000 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamage3,Polished,PhysicalDamage,item,prefix,19,2,attack_minimum_added_physical_damage:3:4 attack_maximum_added_physical_damage:6:7,ring:1000 amulet:1000 gloves:1000 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamage4,Honed,PhysicalDamage,item,prefix,28,2,attack_minimum_added_physical_damage:4:6 attack_maximum_added_physical_damage:9:10,ring:1000 amulet:1000 gloves:1000 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamage5,Gleaming,PhysicalDamage,item,prefix,35,2,attack_minimum_added_physical_damage:5:7 attack_maximum_added_physical_damage:11:12,ring:1000 amulet:1000 gloves:0 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamage6,Annealed,PhysicalDamage,item,prefix,44,2,attack_minimum_added_physical_damage:6:9 attack_maximum_added_physical_damage:13:15,ring:1000 amulet:1000 gloves:0 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamage7,Razor-sharp,PhysicalDamage,item,prefix,52,2,attack_minimum_added_physical_damage:7:10 attack_maximum_added_physical_damage:15:18,ring:0 amulet:1000 gloves:0 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamage8,Tempered,PhysicalDamage,item,prefix,64,2,attack_minimum_added_physical_damage:9:12 attack_maximum_added_physical_damage:19:22,ring:0 amulet:1000 gloves:0 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamage9,Flaring,PhysicalDamage,item,prefix,76,2,attack_minimum_added_physical_damage:11:15 attack_maximum_added_physical_damage:22:26,ring:0 amulet:1000 gloves:0 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamageQuiver1,Glinting,PhysicalDamage,item,prefix,5,2,attack_minimum_added_physical_damage:1:2 attack_maximum_added_physical_damage:3:3,quiver:500 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamageQuiver2,Burnished,PhysicalDamage,item,prefix,13,2,attack_minimum_added_physical_damage:3:4 attack_maximum_added_physical_damage:6:8,quiver:500 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamageQuiver3,Polished,PhysicalDamage,item,prefix,19,2,attack_minimum_added_physical_damage:5:6 attack_maximum_added_physical_damage:9:10,quiver:500 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamageQuiver4,Honed,PhysicalDamage,item,prefix,28,2,attack_minimum_added_physical_damage:6:9 attack_maximum_added_physical_damage:13:16,quiver:500 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamageQuiver5,Gleaming,PhysicalDamage,item,prefix,35,2,attack_minimum_added_physical_damage:8:11 attack_maximum_added_physical_damage:16:18,quiver:500 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamageQuiver6,Annealed,PhysicalDamage,item,prefix,44,2,attack_minimum_added_physical_damage:10:13 attack_maximum_added_physical_damage:19:23,quiver:500 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamageQuiver7,Razor-sharp,PhysicalDamage,item,prefix,52,2,attack_minimum_added_physical_damage:11:16 attack_maximum_added_physical_damage:23:26,quiver:500 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamageQuiver8,Tempered,PhysicalDamage,item,prefix,64,2,attack_minimum_added_physical_damage:14:19 attack_maximum_added_physical_damage:28:33,quiver:500 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamageQuiver9,Flaring,PhysicalDamage,item,prefix,76,2,attack_minimum_added_physical_damage:17:23 attack_maximum_added_physical_damage:34:39,quiver:500 default:0,,,physical_damage damage physical attack,
AddedPhysicalDamageEssenceAmulet7,Essences,PhysicalDamage,item,prefix,82,2,attack_minimum_added_physical_damage:16:18 attack_maximum_added_physical_damage:27:30,default:0,,,physical_damage damage physical attack,yes
AddedPhysicalDamageEssenceRing5,Essences,PhysicalDamage,item,prefix,58,2,attack_minimum_added_physical_damage:6:8 attack_maximum_added_physical_damage:12:13,default:0,,,physical_damage damage physical attack,yes
AddedPhysicalDamageEssenceRing6,Essences,PhysicalDamage,item,prefix,74,2,attack_minimum_added_physical_damage:7:9 attack_maximum_added_physical_damage:13:15,default:0,,,physical_damage damage physical attack,yes
AddedPhysicalDamageEssenceRing7,Essences,PhysicalDamage,item,prefix,82,2,attack_minimum_added_physical_damage:10:11 attack_maximum_added_physical_damage:16:17,default:0,,,physical_damage damage physical attack,yes
AddedPhysicalDamageEssenceGlovesQuiver4,Essences,PhysicalDamage,item,prefix,42,2,attack_minimum_added_physical_damage:3:5 attack_maximum_added_physical_damage:7:8,default:0,,,physical_damage damage physical attack,yes
AddedPhysicalDamageEssenceGlovesQuiver5,Essences,PhysicalDamage,item,prefix,58,2,attack_minimum_added_physical_damage:4:5 attack_maximum_added_physical_damage:8:9,default:0,,,physical_damage damage physical attack,yes
AddedPhysicalDamageEssenceGlovesQuiver6,Essences,PhysicalDamage,item,prefix,74,2,attack_minimum_added_physical_damage:5:6 attack_maximum_added_physical_damage:9:10,default:0,,,physical_damage damage physical attack,yes
AddedPhysicalDamageEssenceGlovesQuiver7,Essences,PhysicalDamage,item,prefix,82,2,attack_minimum_added_physical_damage:6:7 attack_maximum_added_physical_damage:10:11,default:0,,,physical_damage damage physical attack,yes
AddedFireDamage1,Heated,FireDamage,item,prefix,1,2,attack_minimum_added_fire_damage:1:1 attack_maximum_added_fire_damage:2:2,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamage2,Smouldering,FireDamage,item,prefix,12,2,attack_minimum_added_fire_damage:3:5 attack_maximum_added_fire_damage:7:8,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamage3,Smoking,FireDamage,item,prefix,20,2,attack_minimum_added_fire_damage:5:7 attack_maximum_added_fire_damage:11:13,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamage4,Burning,FireDamage,item,prefix,28,2,attack_minimum_added_fire_damage:7:10 attack_maximum_added_fire_damage:15:18,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamage5,Flaming,FireDamage,item,prefix,35,2,attack_minimum_added_fire_damage:9:12 attack_maximum_added_fire_damage:19:22,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamage6,Scorching,FireDamage,item,prefix,44,2,attack_minimum_added_fire_damage:11:15 attack_maximum_added_fire_damage:23:27,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamage7,Incinerating,FireDamage,item,prefix,52,2,attack_minimum_added_fire_damage:13:18 attack_maximum_added_fire_damage:27:31,ring:100 amulet:500 gloves:0 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamage8,Blasting,FireDamage,item,prefix,64,2,attack_minimum_added_fire_damage:16:22 attack_maximum_added_fire_damage:32:38,ring:100 amulet:500 gloves:0 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamage9,Cremating,FireDamage,item,prefix,76,2,attack_minimum_added_fire_damage:19:25 attack_maximum_added_fire_damage:39:45,ring:50 amulet:250 gloves:0 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamageQuiver1,Heated,FireDamage,item,prefix,1,2,attack_minimum_added_fire_damage:1:2 attack_maximum_added_fire_damage:3:3,quiver:250 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamageQuiver2,Smouldering,FireDamage,item,prefix,12,2,attack_minimum_added_fire_damage:5:7 attack_maximum_added_fire_damage:10:12,quiver:250 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamageQuiver3,Smoking,FireDamage,item,prefix,20,2,attack_minimum_added_fire_damage:8:10 attack_maximum_added_fire_damage:15:18,quiver:250 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamageQuiver4,Burning,FireDamage,item,prefix,28,2,attack_minimum_added_fire_damage:11:14 attack_maximum_added_fire_damage:21:25,quiver:250 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamageQuiver5_,Flaming,FireDamage,item,prefix,35,2,attack_minimum_added_fire_damage:13:18 attack_maximum_added_fire_damage:27:31,quiver:250 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamageQuiver6,Scorching,FireDamage,item,prefix,44,2,attack_minimum_added_fire_damage:17:22 attack_maximum_added_fire_damage:33:38,quiver:250 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamageQuiver7,Incinerating,FireDamage,item,prefix,52,2,attack_minimum_added_fire_damage:20:27 attack_maximum_added_fire_damage:40:47,quiver:250 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamageQuiver8__,Blasting,FireDamage,item,prefix,64,2,attack_minimum_added_fire_damage:27:35 attack_maximum_added_fire_damage:53:62,quiver:250 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamageQuiver9,Cremating,FireDamage,item,prefix,76,2,attack_minimum_added_fire_damage:37:50 attack_maximum_added_fire_damage:74:87,quiver:125 default:0,,,elemental_damage damage elemental fire attack,
AddedFireDamageQuiverEssence10,Essences,FireDamage,item,prefix,82,2,attack_minimum_added_fire_damage:41:55 attack_maximum_added_fire_damage:81:96,default:0,,,elemental_damage damage elemental fire attack,yes
AddedFireDamageEssence7,Essences,FireDamage,item,prefix,82,2,attack_minimum_added_fire_damage:23:27 attack_maximum_added_fire_damage:43:48,default:0,,,elemental_damage damage elemental fire attack,yes
AddedFireDamageEssenceGlovesQuiver4,Essences,FireDamage,item,prefix,42,2,attack_minimum_added_fire_damage:5:7 attack_maximum_added_fire_damage:11:14,default:0,,,elemental_damage damage elemental fire attack,yes
AddedFireDamageEssenceGlovesQuiver5,Essences,FireDamage,item,prefix,58,2,attack_minimum_added_fire_damage:6:8 attack_maximum_added_fire_damage:13:17,default:0,,,elemental_damage damage elemental fire attack,yes
AddedFireDamageEssenceGlovesQuiver6,Essences,FireDamage,item,prefix,74,2,attack_minimum_added_fire_damage:8:10 attack_maximum_added_fire_damage:16:18,default:0,,,elemental_damage damage elemental fire attack,yes
AddedFireDamageEssenceGlovesQuiver7,Essences,FireDamage,item,prefix,82,2,attack_minimum_added_fire_damage:9:11 attack_maximum_added_fire_damage:17:21,default:0,,,elemental_damage damage elemental fire attack,yes
AddedColdDamage1,Frosted,ColdDamage,item,prefix,2,2,attack_minimum_added_cold_damage:1:1 attack_maximum_added_cold_damage:2:2,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamage2,Chilled,ColdDamage,item,prefix,13,2,attack_minimum_added_cold_damage:3:4 attack_maximum_added_cold_damage:7:8,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamage3,Icy,ColdDamage,item,prefix,21,2,attack_minimum_added_cold_damage:5:7 attack_maximum_added_cold_damage:10:12,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamage4,Frigid,ColdDamage,item,prefix,29,2,attack_minimum_added_cold_damage:6:9 attack_maximum_added_cold_damage:13:16,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamage5,Freezing,ColdDamage,item,prefix,36,2,attack_minimum_added_cold_damage:8:11 attack_maximum_added_cold_damage:16:19,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamage6,Frozen,ColdDamage,item,prefix,45,2,attack_minimum_added_cold_damage:10:13 attack_maximum_added_cold_damage:20:24,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamage7,Glaciated,ColdDamage,item,prefix,53,2,attack_minimum_added_cold_damage:12:16 attack_maximum_added_cold_damage:24:28,ring:100 amulet:500 gloves:0 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamage8,Polar,ColdDamage,item,prefix,65,2,attack_minimum_added_cold_damage:14:19 attack_maximum_added_cold_damage:29:34,ring:100 amulet:500 gloves:0 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamage9,Entombing,ColdDamage,item,prefix,77,2,attack_minimum_added_cold_damage:17:22 attack_maximum_added_cold_damage:34:40,ring:50 amulet:250 gloves:0 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamageQuiver1,Frosted,ColdDamage,item,prefix,2,2,attack_minimum_added_cold_damage:1:2 attack_maximum_added_cold_damage:3:3,quiver:250 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamageQuiver2,Chilled,ColdDamage,item,prefix,13,2,attack_minimum_added_cold_damage:5:6 attack_maximum_added_cold_damage:9:10,quiver:250 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamageQuiver3_,Icy,ColdDamage,item,prefix,21,2,attack_minimum_added_cold_damage:7:9 attack_maximum_added_cold_damage:14:16,quiver:250 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamageQuiver4__,Frigid,ColdDamage,item,prefix,29,2,attack_minimum_added_cold_damage:10:13 attack_maximum_added_cold_damage:19:22,quiver:250 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamageQuiver5,Freezing,ColdDamage,item,prefix,36,2,attack_minimum_added_cold_damage:12:16 attack_maximum_added_cold_damage:24:28,quiver:250 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamageQuiver6,Frozen,ColdDamage,item,prefix,45,2,attack_minimum_added_cold_damage:15:20 attack_maximum_added_cold_damage:30:35,quiver:250 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamageQuiver7,Glaciated,ColdDamage,item,prefix,53,2,attack_minimum_added_cold_damage:18:24 attack_maximum_added_cold_damage:36:42,quiver:250 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamageQuiver8,Polar,ColdDamage,item,prefix,65,2,attack_minimum_added_cold_damage:23:32 attack_maximum_added_cold_damage:48:55,quiver:250 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamageQuiver9_,Entombing,ColdDamage,item,prefix,77,2,attack_minimum_added_cold_damage:33:45 attack_maximum_added_cold_damage:67:78,quiver:125 default:0,,,elemental_damage damage elemental cold attack,
AddedColdDamageQuiverEssence10,Essences,ColdDamage,item,prefix,82,2,attack_minimum_added_cold_damage:36:50 attack_maximum_added_cold_damage:74:86,default:0,,,elemental_damage damage elemental cold attack,yes
AddedColdDamageEssence7,Essences,ColdDamage,item,prefix,82,2,attack_minimum_added_cold_damage:20:24 attack_maximum_added_cold_damage:38:44,default:0,,,elemental_damage damage elemental cold attack,yes
AddedColdDamageEssenceQuiverGloves4,Essences,ColdDamage,item,prefix,42,2,attack_minimum_added_cold_damage:6:7 attack_maximum_added_cold_damage:11:14,default:0,,,elemental_damage damage elemental cold attack,yes
AddedColdDamageEssenceQuiverGloves5,Essences,ColdDamage,item,prefix,58,2,attack_minimum_added_cold_damage:6:8 attack_maximum_added_cold_damage:12:15,default:0,,,elemental_damage damage elemental cold attack,yes
AddedColdDamageEssenceQuiverGloves6,Essences,ColdDamage,item,prefix,74,2,attack_minimum_added_cold_damage:7:9 attack_maximum_added_cold_damage:13:16,default:0,,,elemental_damage damage elemental cold attack,yes
AddedColdDamageEssenceQuiverGloves7,Essences,ColdDamage,item,prefix,82,2,attack_minimum_added_cold_damage:8:10 attack_maximum_added_cold_damage:14:17,default:0,,,elemental_damage damage elemental cold attack,yes
AddedLightningDamage1,Humming,LightningDamage,item,prefix,3,2,attack_minimum_added_lightning_damage:1:1 attack_maximum_added_lightning_damage:5:5,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental lightning attack,
AddedLightningDamage2,Buzzing,LightningDamage,item,prefix,13,2,attack_minimum_added_lightning_damage:1:1 attack_maximum_added_lightning_damage:14:15,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental lightning attack,
AddedLightningDamage3,Snapping,LightningDamage,item,prefix,22,2,attack_minimum_added_lightning_damage:1:2 attack_maximum_added_lightning_damage:22:23,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental lightning attack,
AddedLightningDamage4,Crackling,LightningDamage,item,prefix,28,2,attack_minimum_added_lightning_damage:1:2 attack_maximum_added_lightning_damage:27:28,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental lightning attack,
AddedLightningDamage5,Sparking,LightningDamage,item,prefix,35,2,attack_minimum_added_lightning_damage:1:3 attack_maximum_added_lightning_damage:33:34,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental lightning attack,
AddedLightningDamage6,Arcing,LightningDamage,item,prefix,44,2,attack_minimum_added_lightning_damage:1:4 attack_maximum_added_lightning_damage:40:43,ring:500 amulet:500 gloves:500 default:0,,,elemental_damage damage elemental lightning attack,
AddedLightningDamage7,Shocking,LightningDamage,item,prefix,52,2,attack_minimum_added_lightning_damage:2:5 attack_maximum_added_lightning_damage:47:50,ring:100 amulet:500 gloves:0 default:0,,,elemental_damage damage elemental lightning attack,
AddedLightningDamage8,Discharging,LightningDamage,item,prefix,64,2,attack_minimum_added_lightning_damage:3:6 attack_maximum_added_lightning_damage:57:61,ring:100 amulet:500 gloves:0 default:0,,,elemental_damage damage elemental lightning attack,
AddedLightningDamage9,Electrocuting,LightningDamage,item,prefix,76,2,attack_minimum_added_lightning_damage:3:7 attack_maximum_added_lightning_damage:68:72,ring:50 amulet:250 gloves:0 default:0,,,elemental_damage damage elemental lightning attack,
AddedLightningDamageQuiver1,Humming,LightningDamage,item,prefix,3,2,attack_minimum_added_lightning_damage:1:1 attack_maximum_added_lightning_damage:3:4,quiver:250 default:0,,,elemental_damage damage elemental lightning attack,
AddedLightningDamageQuiver2,Buzzing,LightningDamage,item,prefix,13,2,attack_minimum_added_lightning_damage:2:2 attack_maximum_added_lightning_damage:16:18,quiver:250 default:0,,,elemental_damage damage elemental lightning attack,
AddedLightningDamageQuiver3,Snapping,LightningDamage,item,prefix,22,2,attack_minimum_added_lightning_damage:1:3 attack_maximum_added_lightning_damage:25:28,quiver:250 default:0,,,elemental_damage damage elemental lightning attack,
AddedLightningDamageQuiver4,Crackling,LightningDamage,item,prefix,28,2,attack_minimum_added_lightning_damage:2:3 attack_maximum_added_lightning_damage:35:40,quiver:250 default:0,,,elemental_damage damage elemental lightning attack,
AddedLightningDamageQuiver5_,Sparking,LightningDamage,item,prefix,35,2,attack_minimum_added_lightning_damage:2:4 attack_maximum_added_lightning_damage:44:50,quiver:250 default:0,,,elemental_damage damage elemental lightning attack,
