# generated by scripts/census.py from raw/spike-GERWARIC_7694-2026-09-13.db, raw/cpp-userstore-GERWARIC_7694-2026-09-13.db, ../trade-query/data/items-2026-09-12.json
array,name,type,displayMode,value_templates,n_values,items,example
properties,Requires Sacrifice: {#} {#},51,3,Haunting Shadows|x#,2,3,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Haunting Shadows"", 20], [""x2"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Golden Era|x#,2,3,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Golden Era"", 20], [""x4"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Demigod's Wager|x#,2,3,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Demigod's Wager"", 20], [""x4"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Alivia's Grace|x#,2,3,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Alivia's Grace"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Buried Treasure|x#,2,3,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Buried Treasure"", 20], [""x2"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Traitor|x#,2,3,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Traitor"", 20], [""x2"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Oath|x#,2,3,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Oath"", 20], [""x3"", 19]]}"
properties,Reward: {#},52,3,Rigwald's Crest,1,3,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Rigwald's Crest"", 10]]}"
properties,Reward: {#},52,3,Lycosidae,1,3,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Lycosidae"", 10]]}"
properties,Reward: {#},52,3,Rebuke of the Vaal,1,3,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Rebuke of the Vaal"", 10]]}"
properties,"Spell, AoE, Duration, Fire, Vaal",,0,,0,3,"{""displayMode"": 0, ""name"": ""Spell, AoE, Duration, Fire, Vaal"", ""values"": []}"
properties,"Spell, Duration, Link, Fire",,0,,0,3,"{""displayMode"": 0, ""name"": ""Spell, Duration, Link, Fire"", ""values"": []}"
properties,"Spell, Minion, Duration, Physical, Lightning, Vaal, AoE",,0,,0,3,"{""name"": ""Spell, Minion, Duration, Physical, Lightning, Vaal, AoE"", ""values"": [], ""displayMode"": 0}"
properties,"Spell, Physical, AoE, Duration",,0,,0,3,"{""displayMode"": 0, ""name"": ""Spell, Physical, AoE, Duration"", ""values"": []}"
properties,"Support, Hex",,0,,0,3,"{""displayMode"": 0, ""name"": ""Support, Hex"", ""values"": []}"
properties,This item can be equipped by:\n{#},,3,"Tibbs, the Giant",1,3,"{""displayMode"": 3, ""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Tibbs, the Giant"", 0]]}"
properties,This item can be equipped by:\n{#},,3,"Vinderi, the Dismantler\nIsla, the Engineer",1,3,"{""displayMode"": 3, ""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Vinderi, the Dismantler\nIsla, the Enginee"
properties,This item can be equipped by:\n{#},,3,"Karst, the Lockpick",1,3,"{""displayMode"": 3, ""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Karst, the Lockpick"", 0]]}"
properties,This item can be equipped by:\n{#},,3,"Tullina, the Catburglar",1,3,"{""displayMode"": 3, ""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Tullina, the Catburglar"", 0]]}"
properties,This item can be equipped by:\n{#},,3,"Karst, the Lockpick\nNenet, the Scout\nGianna, the Master of Disguise",1,3,"{""displayMode"": 3, ""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Karst, the Lockpick\nNenet, the Scout\nGia"
properties,This item can be equipped by:\n{#},,3,"Karst, the Lockpick\nHuck, the Soldier\nTullina, the Catburglar",1,3,"{""displayMode"": 3, ""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Karst, the Lockpick\nHuck, the Soldier\nTu"
properties,This item can be equipped by:\n{#},,3,"Niles, the Interrogator",1,3,"{""displayMode"": 3, ""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Niles, the Interrogator"", 0]]}"
properties,This item can be equipped by:\n{#},,3,"Nenet, the Scout",1,3,"{""displayMode"": 3, ""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Nenet, the Scout"", 0]]}"
properties,"Trap, Spell, Duration, AoE, Cold",,0,,0,3,"{""displayMode"": 0, ""name"": ""Trap, Spell, Duration, AoE, Cold"", ""values"": []}"
properties,"Warcry, Critical, Trigger, AoE, Duration",,0,,0,3,"{""displayMode"": 0, ""name"": ""Warcry, Critical, Trigger, AoE, Duration"", ""values"": []}"
properties,[Focus],109,0,,0,3,"{""displayMode"": 0, ""name"": ""[Focus]"", ""type"": 109, ""values"": []}"
properties,[Quality],6,0,#%,1,3,"{""displayMode"": 0, ""name"": ""[Quality]"", ""type"": 6, ""values"": [[""+6%"", 1]]}"
properties,"[Spell], [Minion], [AoESkill|AoE], [Physical], [DurationSkill|Duration], [Repeat|Repeatable]",,0,,0,3,"{""displayMode"": 0, ""name"": ""[Spell], [Minion], [AoESkill|AoE], [Physical], [DurationSkill|Duration], [Repeat|Repeatable]"
properties,[SupportGemCategory|Category],,0,Chain,1,3,"{""displayMode"": 0, ""name"": ""[SupportGemCategory|Category]"", ""values"": [[""Chain"", 0]]}"
properties,"[SupportGem|Support], [Projectile], [Chain|Chaining]",,0,,0,3,"{""displayMode"": 0, ""name"": ""[SupportGem|Support], [Projectile], [Chain|Chaining]"", ""values"": []}"
properties,"[SupportGem|Support], [Spell]",,0,,0,3,"{""displayMode"": 0, ""name"": ""[SupportGem|Support], [Spell]"", ""values"": []}"
properties,"Attack, AoE, Chaos, Projectile, Chaining",,0,,0,2,"{""displayMode"": 0, ""name"": ""Attack, AoE, Chaos, Projectile, Chaining"", ""values"": []}"
properties,"Attack, AoE, Projectile, Duration, Trigger",,0,,0,2,"{""displayMode"": 0, ""name"": ""Attack, AoE, Projectile, Duration, Trigger"", ""values"": []}"
properties,"Attack, Melee, AoE",,0,,0,2,"{""displayMode"": 0, ""name"": ""Attack, Melee, AoE"", ""values"": []}"
properties,"Attack, Melee, Slam, AoE, Retaliation",,0,,0,2,"{""displayMode"": 0, ""name"": ""Attack, Melee, Slam, AoE, Retaliation"", ""values"": []}"
properties,"Attack, Projectile, AoE, Chaos, Bow",,0,,0,2,"{""name"": ""Attack, Projectile, AoE, Chaos, Bow"", ""values"": [], ""displayMode"": 0}"
properties,"Attack, Projectile, Channelling, Physical, Bow",,0,,0,2,"{""displayMode"": 0, ""name"": ""Attack, Projectile, Channelling, Physical, Bow"", ""values"": []}"
properties,"Bow, Attack, Support, Projectile, Mine",,0,,0,2,"{""name"": ""Bow, Attack, Support, Projectile, Mine"", ""values"": [], ""displayMode"": 0}"
properties,"Chaos, Support, Spell",,0,,0,2,"{""displayMode"": 0, ""name"": ""Chaos, Support, Spell"", ""values"": []}"
properties,Cost,,0,#% Mana per second,1,2,"{""name"": ""Cost"", ""values"": [[""5% Mana per second"", 0]], ""displayMode"": 0}"
properties,"Critical, Attack, Melee, Strike, Cold",,0,,0,2,"{""displayMode"": 0, ""name"": ""Critical, Attack, Melee, Strike, Cold"", ""values"": []}"
properties,"Critical, Spell, Movement, Duration, Travel",,0,,0,2,"{""displayMode"": 0, ""name"": ""Critical, Spell, Movement, Duration, Travel"", ""values"": []}"
properties,"Duration, Physical, Attack, AoE, Projectile",,0,,0,2,"{""displayMode"": 0, ""name"": ""Duration, Physical, Attack, AoE, Projectile"", ""values"": []}"
properties,"Fire, Support, Melee, Attack",,0,,0,2,"{""displayMode"": 0, ""name"": ""Fire, Support, Melee, Attack"", ""values"": []}"
properties,From,48,0,Infested Valley,1,2,"{""displayMode"": 0, ""name"": ""From"", ""type"": 48, ""values"": [[""Infested Valley"", 0]]}"
properties,Genus,21,0,Karui Hounds,1,2,"{""displayMode"": 0, ""name"": ""Genus"", ""type"": 21, ""values"": [[""Karui Hounds"", 0]]}"
properties,Genus,21,0,Pitbulls,1,2,"{""displayMode"": 0, ""name"": ""Genus"", ""type"": 21, ""values"": [[""Pitbulls"", 0]]}"
properties,Genus,21,0,Retches,1,2,"{""displayMode"": 0, ""name"": ""Genus"", ""type"": 21, ""values"": [[""Retches"", 0]]}"
properties,Genus,21,0,Goat Shamans,1,2,"{""displayMode"": 0, ""name"": ""Genus"", ""type"": 21, ""values"": [[""Goat Shamans"", 0]]}"
properties,Genus,21,0,Plummeting Ursae,1,2,"{""displayMode"": 0, ""name"": ""Genus"", ""type"": 21, ""values"": [[""Plummeting Ursae"", 0]]}"
properties,Genus,21,0,Snakes,1,2,"{""displayMode"": 0, ""name"": ""Genus"", ""type"": 21, ""values"": [[""Snakes"", 0]]}"
properties,Genus,21,0,Maws,1,2,"{""displayMode"": 0, ""name"": ""Genus"", ""type"": 21, ""values"": [[""Maws"", 0]]}"
properties,Genus,21,0,Octopuses,1,2,"{""displayMode"": 0, ""name"": ""Genus"", ""type"": 21, ""values"": [[""Octopuses"", 0]]}"
properties,"Lightning, Melee, Attack, AoE, Duration, Strike, Aura, Vaal",,0,,0,2,"{""displayMode"": 0, ""name"": ""Lightning, Melee, Attack, AoE, Duration, Strike, Aura, Vaal"", ""values"": []}"
properties,Map Area,105,0,Port,1,2,"{""name"": ""Map Area"", ""values"": [[""Port"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Malformation,1,2,"{""name"": ""Map Area"", ""values"": [[""Malformation"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Fields,1,2,"{""name"": ""Map Area"", ""values"": [[""Fields"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Pit,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Pit"", 0]]}"
properties,Map Area,105,0,Academy,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Academy"", 0]]}"
properties,Map Area,105,0,Estuary,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Estuary"", 0]]}"
properties,Map Area,105,0,Dunes,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Dunes"", 0]]}"
properties,Map Area,105,0,Coves,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Coves"", 0]]}"
properties,Map Area,105,0,Mud Geyser,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Mud Geyser"", 0]]}"
properties,Map Area,105,0,Castle Ruins,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Castle Ruins"", 0]]}"
properties,Map Area,105,0,Arid Lake,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Arid Lake"", 0]]}"
properties,Map Area,105,0,Foundry,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Foundry"", 0]]}"
properties,Map Area,105,0,Armoury,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Armoury"", 0]]}"
properties,Map Area,105,0,Gardens,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Gardens"", 0]]}"
properties,Map Area,105,0,Cells,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Cells"", 0]]}"
properties,Map Area,105,0,Dry Sea,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Dry Sea"", 0]]}"
properties,Map Area,105,0,Scriptorium,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Scriptorium"", 0]]}"
properties,Map Area,105,0,Crimson Township,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Crimson Township"", 0]]}"
properties,Map Area,105,0,Crimson Temple,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Crimson Temple"", 0]]}"
properties,Map Area,105,0,Relic Chambers,1,2,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Relic Chambers"", 0]]}"
properties,Mercenary Level,78,0,#,1,2,"{""name"": ""Mercenary Level"", ""values"": [[""83"", 0]], ""displayMode"": 0, ""type"": 78}"
properties,"Projectile, Physical, Support",,0,,0,2,"{""displayMode"": 0, ""name"": ""Projectile, Physical, Support"", ""values"": []}"
properties,Recovers {#} Life over {#} Second,,3,#|#,2,2,"{""displayMode"": 3, ""name"": ""Recovers {0} Life over {1} Second"", ""values"": [[""1533"", 1], [""1"", 1]]}"
properties,Replaces one {#} Passive Skill,,3,Small Attribute,1,2,"{""displayMode"": 3, ""name"": ""Replaces one {0} Passive Skill"", ""values"": [[""Small Attribute"", 0]]}"
properties,Requires Sacrifice: {#},51,3,Drillneck,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Drillneck"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Wilma's Requital,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Wilma's Requital"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Doedre's Scorn,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Doedre's Scorn"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Dendrobate,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Dendrobate"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Voidbringer,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Voidbringer"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Matua Tupuna,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Matua Tupuna"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Rise of the Phoenix,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Rise of the Phoenix"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Stormfire,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Stormfire"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Chalice of Horrors,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Chalice of Horrors"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Eye of Malice,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Eye of Malice"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Ashrend,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Ashrend"", 10]]}"
properties,Requires Sacrifice: {#},51,3,The Aylardex,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""The Aylardex"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Forbidden Taste,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Forbidden Taste"", 10]]}"
properties,Requires Sacrifice: {#},51,3,The Harvest,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""The Harvest"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Tanu Ahi,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Tanu Ahi"", 10]]}"
properties,Requires Sacrifice: {#},51,3,The Monastery Bell,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""The Monastery Bell"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Tinkerskin,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Tinkerskin"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Cherrubim's Maleficence,1,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Cherrubim's Maleficence"", 10]]}"
properties,Requires Sacrifice: {#} {#},51,3,Blind Venture|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Blind Venture"", 20], [""x4"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Union|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Union"", 20], [""x4"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Offering|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Offering"", 20], [""x4"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Forsaken|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Forsaken"", 20], [""x4"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Abandoned Wealth|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Abandoned Wealth"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Forgotten Treasure|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Forgotten Treasure"", 20], [""x3"", "
properties,Requires Sacrifice: {#} {#},51,3,The Return of the Rat|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Return of the Rat"", 20], [""x2"", 1"
properties,Requires Sacrifice: {#} {#},51,3,Atziri's Arsenal|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Atziri's Arsenal"", 20], [""x2"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Gentleman|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Gentleman"", 20], [""x2"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Dark Mage|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Dark Mage"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Wind|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Wind"", 20], [""x4"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Mercenary|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Mercenary"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Celestial Justicar|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Celestial Justicar"", 20], [""x3"", "
properties,Requires Sacrifice: {#} {#},51,3,The Rite of Elements|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Rite of Elements"", 20], [""x3"", 19"
properties,Requires Sacrifice: {#} {#},51,3,Emperor of Purity|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Emperor of Purity"", 20], [""x4"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Broken Truce|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Broken Truce"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Ever-Changing|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Ever-Changing"", 20], [""x2"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Baited Expectations|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Baited Expectations"", 20], [""x4"", 19]"
properties,Requires Sacrifice: {#} {#},51,3,The Lord in Black|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Lord in Black"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,Reckless Ambition|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Reckless Ambition"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Patient|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Patient"", 20], [""x4"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,A Mother's Parting Gift|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""A Mother's Parting Gift"", 20], [""x3"","
properties,Requires Sacrifice: {#} {#},51,3,Boon of the First Ones|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""Boon of the First Ones"", 20], [""x3"", "
properties,Requires Sacrifice: {#} {#},51,3,The Landing|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Landing"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Realm|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Realm"", 20], [""x3"", 19]]}"
properties,Requires Sacrifice: {#} {#},51,3,The Feast|x#,2,2,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0} {1}"", ""type"": 51, ""values"": [[""The Feast"", 20], [""x3"", 19]]}"
properties,Reward: {#},52,3,Soul Tether,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Soul Tether"", 10]]}"
properties,Reward: {#},52,3,Heretic's Veil,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Heretic's Veil"", 10]]}"
properties,Reward: {#},52,3,Kintsugi,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Kintsugi"", 10]]}"
properties,Reward: {#},52,3,Dream Fragments,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Dream Fragments"", 10]]}"
properties,Reward: {#},52,3,Aegis Aurora,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Aegis Aurora"", 10]]}"
properties,Reward: {#},52,3,Crown of Eyes,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Crown of Eyes"", 10]]}"
properties,Reward: {#},52,3,Alpha's Howl,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Alpha's Howl"", 10]]}"
properties,Reward: {#},52,3,The Whispering Ice,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""The Whispering Ice"", 10]]}"
properties,Reward: {#},52,3,Akoya's Gaze,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Akoya's Gaze"", 10]]}"
properties,Reward: {#},52,3,The Wise Oak,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""The Wise Oak"", 10]]}"
properties,Reward: {#},52,3,Sap of the Seasons,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Sap of the Seasons"", 10]]}"
properties,Reward: {#},52,3,Void Battery,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Void Battery"", 10]]}"
properties,Reward: {#},52,3,Daresso's Defiance,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Daresso's Defiance"", 10]]}"
properties,Reward: {#},52,3,Thousand Ribbons,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Thousand Ribbons"", 10]]}"
properties,Reward: {#},52,3,Rashkaldor's Patience,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Rashkaldor's Patience"", 10]]}"
properties,Reward: {#},52,3,Call of the Brotherhood,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Call of the Brotherhood"", 10]]}"
properties,Reward: {#},52,3,Death's Harp,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Death's Harp"", 10]]}"
properties,Reward: {#},52,3,Bloodnotch,1,2,"{""displayMode"": 3, ""name"": ""Reward: {0}"", ""type"": 52, ""values"": [[""Bloodnotch"", 10]]}"
properties,"Spell, AoE, Duration, Physical, Fire, Nova",,0,,0,2,"{""displayMode"": 0, ""name"": ""Spell, AoE, Duration, Physical, Fire, Nova"", ""values"": []}"
properties,"Spell, AoE, Lightning, Nova",,0,,0,2,"{""displayMode"": 0, ""name"": ""Spell, AoE, Lightning, Nova"", ""values"": []}"
properties,"Spell, AoE, Lightning, Orb",,0,,0,2,"{""displayMode"": 0, ""name"": ""Spell, AoE, Lightning, Orb"", ""values"": []}"
properties,"Spell, AoE, Physical, Arcane, Duration",,0,,0,2,"{""name"": ""Spell, AoE, Physical, Arcane, Duration"", ""values"": [], ""displayMode"": 0}"
properties,"Spell, Physical, AoE, Duration, Vaal",,0,,0,2,"{""displayMode"": 0, ""name"": ""Spell, Physical, AoE, Duration, Vaal"", ""values"": []}"
properties,"Support, Spell, AoE, Fire, Cold, Lightning, Prismatic, Trigger",,0,,0,2,"{""displayMode"": 0, ""name"": ""Support, Spell, AoE, Fire, Cold, Lightning, Prismatic, Trigger"", ""values"": []}"
properties,This item can be equipped by:\n{#},,3,"Isla, the Engineer",1,2,"{""displayMode"": 3, ""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Isla, the Engineer"", 0]]}"
properties,This item can be equipped by:\n{#},,3,"Huck, the Soldier\nVinderi, the Dismantler\nIsla, the Engineer",1,2,"{""displayMode"": 3, ""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Huck, the Soldier\nVinderi, the Dismantler"
properties,This item can be equipped by:\n{#},,3,"Niles, the Interrogator\nNenet, the Scout\nGianna, the Master of Disguise",1,2,"{""displayMode"": 3, ""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Niles, the Interrogator\nNenet, the Scout\"
