row_key,name,base,league,entries_bound,variants_considered,selections_considered,fitting_labels,outcome_strict,either_strict,fitting_selections,outcome,either,moved_by,lines_rescaled,catalyst_quality,catalyst_descriptor,catalyst_percent,other_arrays,fit_line_flags,none_reason,none_line
41a4e57cc3bc,Prismatic Eclipse,Twilight Blade,Standard,1,5,5,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
bcc1d0616ab4,The Tempestuous Steel,War Sword,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
45e1abe6b5ed,Shiversting,Bastard Sword,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
81521acc0281,The Surging Thoughts,Legion Sword,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
84f4e112e4f2,Darkness Enthroned,Stygian Vise,Allflame,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
c6a47058fdc8,Ashes of the Stars,Onyx Amulet,Allflame,1,2,2,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
ea7b6c45d9f0,The Covenant,Spidersilk Robe,Allflame,1,6,6,Current,one,no,Current,one,no,,0,no,,,,,,
7f0cd2a1de60,Amanamu's Gaze,Ghastly Eye Jewel,Allflame,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
0438f46ede61,The Green Nightmare,Viridian Jewel,Allflame,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
33e100f3909e,Obliteration,Imbued Wand,Standard,1,6,6,Pre 3.21.0;Pre 3.27.0,several,no,Pre 3.21.0;Pre 3.27.0,several,no,,0,no,,,crucibleMods,,,
45d3253f0e43,Mortem Morsu,Fright Claw,Standard,1,4,4,,none,no,,none,no,,0,no,,,crucibleMods,,number-outside-range,Grants 25 Life per Enemy Hit
d85278f45891,Ming's Heart,Amethyst Ring,Standard,1,4,4,,none,no,Current,one,no,catalyst,2,yes,Physical and Chaos Damage,20,enchantMods,,,
7b7759a22945,Lightning Coil,Desert Brigandine,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
cf153d13834b,Progenesis,Amethyst Flask,Standard,1,1,1,,none,no,,none,no,,0,no,,,enchantMods;utilityMods,,no-text-match,25% increased Duration
88e016f18e30,Taste of Hate,Sapphire Flask,Standard,1,5,5,Pre 3.25.0,one,no,Pre 3.25.0,one,no,,0,no,,,enchantMods;utilityMods,,,
66103146cd91,Maloney's Mechanism,Ornate Quiver,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
ce82dc608c07,Bloodnotch,Crimson Jewel,Standard,1,2,2,Pre 3.28.0,one,no,Pre 3.28.0,one,no,,0,no,,,,,,
c45508be92ef,Watcher's Eye,Prismatic Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
23fe8497cb75,Immutable Force,Crimson Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
7e9ad4b44f02,The Burden of Truth,Crystal Belt,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
8a73b730e618,The Consuming Dark,Fiend Dagger,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
8fe52e9d39ad,Eber's Unification,Hubris Circlet,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,number-outside-range,172% increased Energy Shield
04dcebce0519,Atziri's Promise,Amethyst Flask,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,enchantMods;utilityMods,,,
35f39c956832,Abhorrent Interrogation,Ambush Mitts,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
e82cb7150536,Blackflame,Amethyst Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,enchantMods,,,
77f0590ea41f,The Consuming Dark,Fiend Dagger,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
09277fe65511,Seven-League Step,Rawhide Boots,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
907d763fd799,Dying Sun,Ruby Flask,Standard,1,4,4,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
8f1e14bd030d,Kaom's Roots,Titan Greaves,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,+6% chance to Suppress Spell Damage while moving
b78c823f09ad,Cinderswallow Urn,Silver Flask,Standard,1,18,171,,none,no,,none,no,,0,no,,,utilityMods,crafted,no-text-match,50% Chance to Avoid being Stunned during Effect
861bf6bf5ea3,Shackles of the Wretched,Chain Gloves,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,Curse Enemies with Elemental Weakness on Hit
2301c83b50ca,Headhunter,Leather Belt,Standard,1,1,1,,none,no,only,one,no,catalyst,2,yes,Attribute,20,enchantMods,,,
f23ea2b58fdb,Solstice Vigil,Onyx Amulet,Standard,1,2,2,,none,no,Current,one,no,catalyst,1,yes,Attribute,20,enchantMods,,,
5b6fc19d6e8b,Watcher's Eye,Prismatic Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
8bc93591d450,Mantra of Flames,Crimson Jewel,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,4% increased Damage
21826067003f,Voices,Large Cluster Jewel,Standard,1,4,4,Adds 5 Small Passive Skills,one,no,Adds 5 Small Passive Skills,one,no,,0,no,,,,,,
9f50fba75319,Inspired Learning,Crimson Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
b0701bb2c93d,Inspired Learning,Crimson Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
f1b9d0e99a4a,Inspired Learning,Crimson Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
f69db6bb19de,Thread of Hope,Crimson Jewel,Standard,1,5,5,Large Ring,one,no,Large Ring,one,no,,0,no,,,,,,
9052aeb70253,Paradoxica,Vaal Rapier,Standard,1,1,1,,none,no,,none,no,,0,no,,,,crafted,no-text-match,90% increased Physical Damage
1f1f90b8d6fd,Redblade Banner,Painted Tower Shield,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
2d1cdef27290,Abyssus,Ezomyte Burgonet,Standard,1,3,3,Current;Pre 2.2.0,several,yes,Current;Pre 2.2.0,several,yes,,0,no,,,enchantMods,,,
8cd23d45205c,Le Heup of All,Iron Ring,Standard,1,2,2,Current,one,no,Current,one,no,,2,yes,Attribute,20,,,,
af9fe7b206b3,Bottled Faith,Sulphur Flask,Standard,1,3,3,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
a6bb73c59209,Lion's Roar,Granite Flask,Standard,1,4,4,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
45ee2a87c3e3,Kitava's Teachings,Small Cluster Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
08965726906a,Watcher's Eye,Prismatic Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
a3711f11af25,Geofri's Crest,Great Crown,Standard,1,3,3,,none,no,,none,no,,0,no,,,,,no-text-match,Socketed Skill Gems get a 80% Cost & Reservation Multiplier
f83194e41360,Dialla's Malefaction,Sage's Robe,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,+2 to Level of Socketed Minion Gems
6fc4d2de2977,Mageblood,Heavy Belt,Standard,1,1,1,,none,no,only,one,no,catalyst,2,yes,Attribute,20,,,,
4fe1659283f3,Ashes of the Stars,Onyx Amulet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
97d1e14c5c0c,Stormshroud,Viridian Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
8128098b9139,Amanamu's Gaze,Ghastly Eye Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
4b8bc1acd035,Elegant Hubris,Timeless Jewel,Standard,1,4,4,Caspiro (Supreme Ostentation),one,no,Caspiro (Supreme Ostentation),one,no,,0,no,,,,,,
cca1ceab7608,Kingmaker,Despot Axe,Standard,1,6,6,Current,one,no,Current,one,no,,0,no,,,,,,
f6d4bdf383b9,Windscream,Reinforced Greaves,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
c936aaf75897,Asenath's Gentle Touch,Silk Gloves,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
bdc6cf68588e,Leer Cast,Festival Mask,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
8dcf8f1912ba,Garb of the Ephemeral,Savant's Robe,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,+15 to maximum Energy Shield
707f2175cb3e,Brutal Restraint,Timeless Jewel,Standard,1,4,4,Asenath (Dance with Death),one,no,Asenath (Dance with Death),one,no,,0,no,,,,,,
1b8544ddf13f,Dying Breath,Iron Staff,Standard,1,3,3,Pre 2.6.0;Pre 3.25.0,several,no,Pre 2.6.0;Pre 3.25.0,several,no,,0,no,,,,,,
720f23ebc306,Sin Trek,Stealth Boots,Standard,1,4,4,Current;Pre 3.5.0,several,yes,Current;Pre 3.5.0,several,yes,,0,no,,,,,,
e271ca0a05db,Garb of the Ephemeral,Savant's Robe,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,+14% to Lightning Resistance
701db1fd115e,Elegant Hubris,Timeless Jewel,Standard,1,4,4,Caspiro (Supreme Ostentation),one,no,Caspiro (Supreme Ostentation),one,no,,0,no,,,,,,
dffd656d3db7,Terminus Est,Tiger Sword,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
dd715edd5a6a,Replica Abyssus,Ezomyte Burgonet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,enchantMods,,,
4e1719f02da2,Vessel of Vinktar,Topaz Flask,Standard,1,18,18,Current (Conversion),one,no,Current (Conversion),one,no,,0,no,,,enchantMods;utilityMods,,,
097c16ccb2e6,Farrul's Fur,Triumphant Lamellar,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
cd6876eb4769,White Wind,Imperial Skean,Standard,1,3,3,,none,no,,none,no,,0,no,,,,,number-outside-range,30% increased Global Critical Strike Chance
2d1bd4aad3f1,Taste of Hate,Sapphire Flask,Standard,1,5,5,Pre 3.25.0,one,no,Pre 3.25.0,one,no,,0,no,,,enchantMods;utilityMods,,,
3817ad89a20c,Soulthirst,Cloth Belt,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,variant-line-not-displayed,(15-25)% increased Stun and Block Recovery
dc8ab0ccdb5c,Carnage Heart,Onyx Amulet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
455a23498bcb,Cinderswallow Urn,Silver Flask,Standard,1,18,171,,none,no,,none,no,,0,no,,,enchantMods;utilityMods,,no-text-match,20% reduced Mana Cost of Skills during Effect
e605c857ff59,Hrimsorrow,Goathide Gloves,Standard,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
fdb9e4f52f5b,Survival Instincts,Viridian Jewel,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
d55cf33c1cd9,Watcher's Eye,Prismatic Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
5253e845babc,Intuitive Leap,Viridian Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
32a112f512dc,Atziri's Foible,Paua Amulet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
210d20302a8f,Omeyocan,Carnal Boots,Standard,1,3,3,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
0f5694654a49,Taste of Hate,Sapphire Flask,Standard,1,5,5,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
e602304c85ca,Essence Worm,Unset Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,enchantMods,,,
14339c6754cf,Indigon,Hubris Circlet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
c44cf78fb053,Cloak of Defiance,Lacquered Garb,Standard,1,5,5,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
b2931d6c13d1,Lethal Pride,Timeless Jewel,Standard,1,4,4,Akoya (Chainbreaker),one,no,Akoya (Chainbreaker),one,no,,0,no,,,,,,
a25c092f5b3c,Spreading Rot,Cobalt Jewel,Standard,1,2,2,Current;Pre 3.17.0,several,yes,Current;Pre 3.17.0,several,yes,,0,no,,,,,,
a07858e40a26,Lethal Pride,Timeless Jewel,Standard,1,4,4,Akoya (Chainbreaker),one,no,Akoya (Chainbreaker),one,no,,0,no,,,,,,
71a30c8e54f7,Vulconus,Demon Dagger,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,number-outside-range,40% increased Global Critical Strike Chance
28173fb57f92,Bated Breath,Chain Belt,Standard,1,2,2,,none,no,Current,one,no,catalyst,4,yes,Defence,20,,,,
2699da260e09,Daresso's Passion,Estoc,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
1237e623b6e3,Victario's Influence,Lacquered Garb,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,number-outside-range,Socketed Gems have 30% increased Reservation Efficiency
6e923351067c,Shaper's Touch,Crusader Gloves,Standard,1,4,4,Pre 3.28.0,one,no,Pre 3.28.0,one,no,,0,no,,,,,,
04d5130350b5,Ephemeral Edge,Dusk Blade,Standard,1,6,6,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
ada2260818f1,Skyforth,Sorcerer Boots,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,+4% chance to Suppress Spell Damage
c6a7eafe40b9,Alpha's Howl,Sinner Tricorne,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
086c2edb7d08,Watcher's Eye,Prismatic Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
3ed4b028721f,Grand Spectrum,Viridian Jewel,Standard,3,16,16,,none,no,,none,no,,0,no,,,,,no-text-match,Corrupted Blood cannot be inflicted on you
387fff3f790d,Unnatural Instinct,Viridian Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
8bba9a67c3b3,Pure Talent,Viridian Jewel,Standard,1,2,2,Pre 3.20.0,one,no,Pre 3.20.0,one,no,,0,no,,,,,,
a9923b8d1e1c,Might of the Meek,Crimson Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
336c20739e74,Grand Spectrum,Viridian Jewel,Standard,3,16,16,,none,no,,none,no,,0,no,,,,,no-text-match,You cannot be Hindered
a38676831004,Conqueror's Efficiency,Crimson Jewel,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,2% increased Reservation Efficiency of Skills
334a91c8dd78,Intuitive Leap,Viridian Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
9f63dd289526,Grand Spectrum,Viridian Jewel,Standard,3,16,16,,none,no,,none,no,,0,no,,,,,no-text-match,You cannot be Cursed with Silence
3bd5e2aebe49,Belt of the Deceiver,Heavy Belt,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
cefd074682c8,Aurseize,Steelscale Gauntlets,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
5ec24b429990,Geofri's Crest,Great Crown,Standard,1,3,3,,none,no,,none,no,,0,no,,,,,variant-line-not-displayed,+1 to maximum number of Summoned Holy Relics
5e58d3539520,Obliteration,Demon's Horn,Standard,1,6,6,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
3037a0592b13,Astramentis,Onyx Amulet,Standard,1,1,1,,none,no,only,one,no,catalyst,2,yes,Attribute,20,enchantMods,,,
8b897fb2cb7e,Invictus Solaris,Archon Kite Shield,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
03e6c57296ce,Victario's Flight,Goathide Boots,Standard,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
ebbf7f00f134,Dying Breath,Iron Staff,Standard,1,3,3,Pre 2.6.0;Pre 3.25.0,several,no,Pre 2.6.0;Pre 3.25.0,several,no,,0,no,,,,,,
83f78312491d,Ambu's Charge,Crusader Chainmail,Standard,1,5,5,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
5e4371f9a964,Leer Cast,Festival Mask,Standard,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
7d06c1beb6fe,Paradoxica,Vaal Rapier,Standard,1,1,1,,none,no,,none,no,,0,no,,,,crafted,no-text-match,88% increased Physical Damage
f36d2e587289,Abyssus,Ezomyte Burgonet,Standard,1,3,3,Current;Pre 2.2.0,several,yes,Current;Pre 2.2.0,several,yes,,0,no,,,enchantMods,,,
740819c554db,Circle of Guilt,Iron Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,18% increased Damage while Leeching Mana
76fb9b6a749d,The Surrender,Ezomyte Tower Shield,Standard,1,4,4,Pre 3.21.0,one,no,Pre 3.21.0,one,no,,0,no,,,,,,
f4771584795a,Lion's Roar,Granite Flask,Standard,1,4,4,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
211fc0f6aa04,Hair Trigger,Viridian Jewel,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
f48f26c67262,Hair Trigger,Viridian Jewel,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
dd766b28cfb7,Perquil's Toe,Gold Amulet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
30ebd72f7c0b,Ancient Skull,Bone Helmet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
13bf4e052a87,Watcher's Eye,Prismatic Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
5d42df2e15ff,Tasalio's Sign,Sapphire Ring,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
9e28d6362ca4,Innsbury Edge,Elder Sword,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
3ad84b82d110,Cloak of Flame,Scholar's Robe,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
c59592f7a9d8,Prism Guardian,Archon Kite Shield,Standard,1,4,4,Current;Pre 3.16.0,several,yes,Current;Pre 3.16.0,several,yes,,0,no,,,,,,
3452b12e0d93,The Dark Seer,Shadow Sceptre,Standard,1,11,11,Current (Life/Mana),one,no,Current (Life/Mana),one,no,,0,no,,,enchantMods,,,
b7da3ab4c394,Defiance of Destiny,Paua Amulet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
d4fb669ebe4e,Valyrium,Moonstone Ring,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
0b13b6fd4d9f,The Hateful Accuser,Nameless Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
950b1f08ad6d,Bloodnotch,Crimson Jewel,Standard,1,2,2,Pre 3.28.0,one,no,Pre 3.28.0,one,no,,0,no,,,,,,
51cfcd1297c3,Immutable Force,Crimson Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
80247cdcc939,Dying Sun,Ruby Flask,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,utilityMods,,,
81635fdd88f0,Crown of the Inward Eye,Prophet Crown,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,enchantMods,,,
b7a9b55eb328,Prism Guardian,Archon Kite Shield,Standard,1,4,4,Current;Pre 3.16.0,several,yes,Current;Pre 3.16.0,several,yes,,0,no,,,,,,
bce4f8382498,Asenath's Gentle Touch,Silk Gloves,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
b85495012f61,Rumi's Concoction,Granite Flask,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,utilityMods,,,
f60d7be1a63c,Shavronne's Wrappings,Occultist's Vestment,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
50868c43e105,Rainbowstride,Conjurer Boots,Standard,1,6,6,Pre 3.19.0;Pre 3.4.0,several,no,Pre 3.19.0;Pre 3.4.0,several,no,,0,no,,,,,,
e4a5100a05b9,Watcher's Eye,Prismatic Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
8f459ee50152,Doppelgänger Guise,Sadist Garb,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
4656e47ad645,Bubonic Trail,Murder Boots,Standard,1,4,4,One Abyssal Socket (Pre 3.21.0),one,no,One Abyssal Socket (Pre 3.21.0),one,no,,0,no,,,,,,
0c741302c357,Kingmaker,Despot Axe,Standard,1,6,6,Pre 3.20.0,one,no,Pre 3.20.0,one,no,,0,no,,,,,,
bad148d541e0,Southbound,Soldier Gloves,Standard,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
5c2470633cd2,Doedre's Skin,Widowsilk Robe,Standard,1,3,3,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
e07bc3630627,Replica Doedre's Damning,Paua Ring,Standard,1,4,4,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
0f36f4711b67,Astramentis,Onyx Amulet,Standard,1,1,1,,none,no,only,one,no,catalyst,2,yes,Attribute,20,,,,
def026f7d467,Windshriek,Reinforced Greaves,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
151ae19917fe,Bated Breath,Chain Belt,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
c6ba6c70ebfd,Ephemeral Edge,Dusk Blade,Standard,1,6,6,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
fe1c79afb7ba,Alpha's Howl,Sinner Tricorne,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
8b3154c524d4,Replica Doedre's Damning,Paua Ring,Standard,1,4,4,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
987bddf8e1d7,Conqueror's Efficiency,Crimson Jewel,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,6% increased Effect of Non-Damaging Ailments
8713a61472c8,Energy From Within,Cobalt Jewel,Standard,1,3,3,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
bbabea608d3f,Energy From Within,Cobalt Jewel,Standard,1,3,3,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
c4652308316a,Victario's Flight,Goathide Boots,Standard,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
c598321e55e3,Dying Breath,Iron Staff,Standard,1,3,3,Pre 2.6.0;Pre 3.25.0,several,no,Pre 2.6.0;Pre 3.25.0,several,no,,0,no,,,,,,
51c4310d0d74,The Embalmer,Carnal Mitts,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
afc80b24bdc0,Saffell's Frame,Branded Kite Shield,Standard,1,4,4,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
f5844a94badb,Death's Oath,Astral Plate,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
b397fd893c9d,Fluid Motion,Viridian Jewel,Standard,1,2,2,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
1de78aa8a5f7,The Golden Rule,Viridian Jewel,Standard,1,2,2,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
3fae625f2212,Leash of Oblation,Leather Belt,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
70aa058b2727,Skin of the Loyal,Simple Robe,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,+2 to Level of Socketed Duration Gems
d1742e22fcb5,Dead Reckoning,Cobalt Jewel,Standard,1,4,4,,none,no,,none,no,,0,no,,,,,no-text-match,Corrupted Blood cannot be inflicted on you
661cf4760c58,Prism Guardian,Archon Kite Shield,Standard,1,4,4,,none,no,,none,no,,0,no,,,,,number-outside-range,Socketed Gems have 25% increased Reservation Efficiency
f51ea981a20c,Tabula Rasa,Simple Robe,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
5327b0c2daca,Presence of Chayula,Onyx Amulet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,enchantMods,,,
ae93760d38ce,Mind of the Council,Harlequin Mask,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
ff2f3faa20e0,Doryani's Fist,Vaal Gauntlets,Standard,1,4,4,,none,no,,none,no,,0,no,,,,,no-text-match,Curse Enemies with Temporal Chains on Hit
676f4daae285,Bated Breath,Chain Belt,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a5f9d74de5a2,Conqueror's Efficiency,Crimson Jewel,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,7% increased Effect of Non-Damaging Ailments
b4babec460bc,Watcher's Eye,Prismatic Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
75e67ac2db42,Wildwrap,Strapped Leather,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
fbc105260613,Atziri's Promise,Amethyst Flask,Standard,1,3,3,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
6f1294ce58f7,Astramentis,Onyx Amulet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,enchantMods,,,
b9316f990e95,Lion's Roar,Granite Flask,Standard,1,4,4,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
31cadf61b8ae,Fractal Thoughts,Vaal Mask,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,enchantMods,,,
99b557013683,One With Nothing,Small Cluster Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
7adeaa43c929,Thief's Torment,Prismatic Ring,Standard,1,6,6,Current,one,no,Current,one,no,,0,no,,,,,,
4ca956ed280b,Alpha's Howl,Sinner Tricorne,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
7fd565785647,Replica Dragonfang's Flight,Onyx Amulet,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,enchantMods,,,
fc4b9a3d8033,Quill Rain,Short Bow,Standard,1,3,3,,none,no,,none,no,,0,no,,,,,no-text-match,Socketed Gems are supported by Level 10 Faster Projectiles
5a8e65fe497e,Replica Reckless Defence,Cobalt Jewel,Allflame,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
b863a0d867f8,Ashes of the Stars,Onyx Amulet,Allflame,1,2,2,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
e2b2a1f39533,The Burden of Truth,Crystal Belt,Allflame,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
ba4521921c0d,Black Zenith,Fingerless Silk Gloves,Allflame,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
e1388008ae99,Annihilation's Approach,Dragonscale Boots,Allflame,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,+2 to Level of Socketed AoE Gems
282d511bec3b,Foulborn Skin of the Lords,Simple Robe,Allflame,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
ccdb2f417bae,The Dark Seer,Shadow Sceptre,Allflame,1,11,11,Current (Life/ES),one,no,Current (Life/ES),one,no,,0,no,,,,,,
330cde9387ed,Bound By Destiny,Prismatic Jewel,Allflame,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
e9052a6d95cc,Forbidden Flesh,Cobalt Jewel,Allflame,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
f2cae506d836,Forbidden Flame,Crimson Jewel,Allflame,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
