file,entry_index,name,base,variant_index,label,old,label_shape,variant_lines,selection_size,tagged_lines
axe.lua,20,Kaom's Primacy,Karui Chopper,5,Current,no,`Current`,6,1,0
axe.lua,21,Kingmaker,Despot Axe,1,Pre 2.6.0,yes,bare `Pre <version>`,5,1,0
axe.lua,21,Kingmaker,Despot Axe,2,Pre 3.6.0,yes,bare `Pre <version>`,6,1,0
axe.lua,21,Kingmaker,Despot Axe,3,Pre 3.11.0,yes,bare `Pre <version>`,8,1,0
axe.lua,21,Kingmaker,Despot Axe,4,Pre 3.16.0,yes,bare `Pre <version>`,8,1,0
axe.lua,21,Kingmaker,Despot Axe,5,Pre 3.20.0,yes,bare `Pre <version>`,8,1,0
axe.lua,21,Kingmaker,Despot Axe,6,Current,no,`Current`,8,1,0
axe.lua,22,Kitava's Feast,Void Axe,1,Pre 3.5.0,yes,bare `Pre <version>`,6,1,0
axe.lua,22,Kitava's Feast,Void Axe,2,Pre 3.11.0,yes,bare `Pre <version>`,6,1,0
axe.lua,22,Kitava's Feast,Void Axe,3,Current,no,`Current`,6,1,0
axe.lua,23,Limbsplit,Woodsplitter,1,Pre 3.11.0,yes,bare `Pre <version>`,5,1,0
axe.lua,23,Limbsplit,Woodsplitter,2,Current,no,`Current`,6,1,0
axe.lua,24,The Cauteriser,Woodsplitter,1,Pre 3.11.0,yes,bare `Pre <version>`,6,1,0
axe.lua,24,The Cauteriser,Woodsplitter,2,Current,no,`Current`,7,1,0
axe.lua,25,Ngamahu's Flame,Abyssal Axe,1,Pre 3.11.0,yes,bare `Pre <version>`,5,1,0
axe.lua,25,Ngamahu's Flame,Abyssal Axe,2,Current,no,`Current`,5,1,0
axe.lua,26,Reaper's Pursuit,Shadow Axe,1,only,no,only (the entry has no Variant line),6,1,0
axe.lua,27,Sinvicta's Mettle,Ezomyte Axe,1,Pre 3.11.0,yes,bare `Pre <version>`,5,1,0
axe.lua,27,Sinvicta's Mettle,Ezomyte Axe,2,Current,no,`Current`,5,1,0
axe.lua,28,Spinesnatch,Fleshripper,1,only,no,only (the entry has no Variant line),6,1,0
axe.lua,29,Uul-Netol's Kiss,Labrys / Vaal Axe,1,Pre 3.21.0,yes,bare `Pre <version>`,4,1,0
axe.lua,29,Uul-Netol's Kiss,Labrys / Vaal Axe,2,Current,no,`Current`,6,1,0
axe.lua,30,Uul-Netol's Embrace,Vaal Axe,1,Pre 3.11.0,yes,bare `Pre <version>`,4,1,0
axe.lua,30,Uul-Netol's Embrace,Vaal Axe,2,Pre 3.21.0,yes,bare `Pre <version>`,5,1,0
axe.lua,30,Uul-Netol's Embrace,Vaal Axe,3,Current,no,`Current`,5,1,0
axe.lua,31,Wideswing,Poleaxe,1,Pre 3.7.0,yes,bare `Pre <version>`,6,1,0
axe.lua,31,Wideswing,Poleaxe,2,Current,no,`Current`,6,1,0
axe.lua,32,Replica Wings of Entropy,Ezomyte Axe,1,Pre 3.26.0,yes,bare `Pre <version>`,6,1,0
axe.lua,32,Replica Wings of Entropy,Ezomyte Axe,2,Current,no,`Current`,6,1,0
axe.lua,33,Wings of Entropy,Sundering Axe / Ezomyte Axe,1,Pre 1.3.0,yes,bare `Pre <version>`,6,1,0
axe.lua,33,Wings of Entropy,Sundering Axe / Ezomyte Axe,2,Pre 2.0.0,yes,bare `Pre <version>`,6,1,0
axe.lua,33,Wings of Entropy,Sundering Axe / Ezomyte Axe,3,Pre 3.4.0,yes,bare `Pre <version>`,6,1,0
axe.lua,33,Wings of Entropy,Sundering Axe / Ezomyte Axe,4,Pre 3.11.0,yes,bare `Pre <version>`,6,1,0
axe.lua,33,Wings of Entropy,Sundering Axe / Ezomyte Axe,5,Pre 3.26.0,yes,bare `Pre <version>`,6,1,0
axe.lua,33,Wings of Entropy,Sundering Axe / Ezomyte Axe,6,Current,no,`Current`,6,1,0
belt.lua,0,Arn's Anguish,Cloth Belt,1,Pre 3.17.0,yes,bare `Pre <version>`,7,1,3
belt.lua,0,Arn's Anguish,Cloth Belt,2,Current,no,`Current`,8,1,3
belt.lua,1,Ascent From Flesh,Chain Belt,1,Pre 2.6.0,yes,bare `Pre <version>`,7,1,6
belt.lua,1,Ascent From Flesh,Chain Belt,2,Pre 3.16.0,yes,bare `Pre <version>`,7,1,6
belt.lua,1,Ascent From Flesh,Chain Belt,3,Current,no,`Current`,7,1,6
belt.lua,2,Auxium,Chain Belt / Crystal Belt,1,Pre 1.0.0,yes,bare `Pre <version>`,5,1,5
belt.lua,2,Auxium,Chain Belt / Crystal Belt,2,Pre 2.6.0,yes,bare `Pre <version>`,6,1,5
belt.lua,2,Auxium,Chain Belt / Crystal Belt,3,Pre 3.5.0,yes,bare `Pre <version>`,6,1,5
belt.lua,2,Auxium,Chain Belt / Crystal Belt,4,Current,no,`Current`,6,1,5
belt.lua,3,The Burden of Truth,Crystal Belt,1,only,no,only (the entry has no Variant line),6,1,3
belt.lua,4,Bated Breath,Chain Belt,1,Pre 2.6.0,yes,bare `Pre <version>`,5,1,4
belt.lua,4,Bated Breath,Chain Belt,2,Current,no,`Current`,6,1,5
belt.lua,5,Replica Bated Breath,Chain Belt,1,only,no,only (the entry has no Variant line),6,1,2
belt.lua,6,Bear's Girdle,Leather Belt,1,Pre 3.25.0,yes,bare `Pre <version>`,5,1,2
belt.lua,6,Bear's Girdle,Leather Belt,2,Current,no,`Current`,5,1,2
belt.lua,7,Belt of the Deceiver,Heavy Belt,1,Pre 2.6.0,yes,bare `Pre <version>`,6,1,5
belt.lua,7,Belt of the Deceiver,Heavy Belt,2,Current,no,`Current`,6,1,5
belt.lua,8,Bisco's Leash,Heavy Belt,1,Pre 3.25.0,yes,bare `Pre <version>`,5,1,2
belt.lua,8,Bisco's Leash,Heavy Belt,2,Current,no,`Current`,5,1,3
belt.lua,9,Bound Fate,Cloth Belt,1,only,no,only (the entry has no Variant line),11,1,3
belt.lua,10,Chains of Emancipation,Chain Belt,1,only,no,only (the entry has no Variant line),6,1,3
belt.lua,11,Coward's Chains,Chain Belt,1,Pre 3.14.0,yes,bare `Pre <version>`,6,1,4
belt.lua,11,Coward's Chains,Chain Belt,2,Current,no,`Current`,6,1,5
belt.lua,12,Coward's Legacy,Chain Belt,1,only,no,only (the entry has no Variant line),6,1,6
belt.lua,13,Cyclopean Coil,Leather Belt,1,only,no,only (the entry has no Variant line),7,1,3
belt.lua,14,Darkness Enthroned,Stygian Vise,1,Pre 3.11.0,yes,bare `Pre <version>`,3,1,0
belt.lua,14,Darkness Enthroned,Stygian Vise,2,Pre 3.21.0,yes,bare `Pre <version>`,3,1,0
belt.lua,14,Darkness Enthroned,Stygian Vise,3,Current,no,`Current`,3,1,0
belt.lua,15,Doryani's Invitation,Heavy Belt,1,Pre 3.11.0 (Physical),yes,compound holding `Pre <version>`,6,1,5
belt.lua,15,Doryani's Invitation,Heavy Belt,2,Pre 3.11.0 (Fire),yes,compound holding `Pre <version>`,6,1,5
belt.lua,15,Doryani's Invitation,Heavy Belt,3,Pre 3.11.0 (Cold),yes,compound holding `Pre <version>`,6,1,5
belt.lua,15,Doryani's Invitation,Heavy Belt,4,Pre 3.11.0 (Lightning),yes,compound holding `Pre <version>`,6,1,5
belt.lua,15,Doryani's Invitation,Heavy Belt,5,Current (Physical),no,parenthesised qualifier,7,1,6
belt.lua,15,Doryani's Invitation,Heavy Belt,6,Current (Fire),no,parenthesised qualifier,7,1,6
belt.lua,15,Doryani's Invitation,Heavy Belt,7,Current (Cold),no,parenthesised qualifier,7,1,6
belt.lua,15,Doryani's Invitation,Heavy Belt,8,Current (Lightning),no,parenthesised qualifier,7,1,6
belt.lua,16,The Druggery,Cloth Belt,1,only,no,only (the entry has no Variant line),7,1,1
belt.lua,17,Dyadian Dawn,Heavy Belt,1,Pre 2.6.0,yes,bare `Pre <version>`,7,1,7
belt.lua,17,Dyadian Dawn,Heavy Belt,2,Current,no,`Current`,7,1,7
belt.lua,18,Faminebind,Rustic Sash,1,only,no,only (the entry has no Variant line),6,1,3
belt.lua,19,Feastbind,Rustic Sash,1,only,no,only (the entry has no Variant line),6,1,5
belt.lua,20,The Flow Untethered,Cloth Belt,1,Pre 3.16.0,yes,bare `Pre <version>`,7,1,3
belt.lua,20,The Flow Untethered,Cloth Belt,2,Current,no,`Current`,7,1,3
belt.lua,21,The Torrent's Reclamation,Cloth Belt,1,Pre 3.16.0,yes,bare `Pre <version>`,7,1,3
belt.lua,21,The Torrent's Reclamation,Cloth Belt,2,Current,no,`Current`,7,1,3
belt.lua,22,Gluttony,Leather Belt,1,Pre 3.12.0,yes,bare `Pre <version>`,6,1,5
belt.lua,22,Gluttony,Leather Belt,2,Current,no,`Current`,7,1,6
belt.lua,23,Graven's Secret,Cloth Belt,1,Pre 3.17.0,yes,bare `Pre <version>`,7,1,3
belt.lua,23,Graven's Secret,Cloth Belt,2,Current,no,`Current`,8,1,3
belt.lua,24,Headhunter,Leather Belt,1,only,no,only (the entry has no Variant line),6,1,4
belt.lua,25,Replica Headhunter,Leather Belt,1,only,no,only (the entry has no Variant line),6,1,4
belt.lua,26,Hyperboreus,Leather Belt,1,Pre 3.11.0 (Life Regen),yes,compound holding `Pre <version>`,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,2,Pre 3.11.0 (Fire and Chaos Resistances),yes,compound holding `Pre <version>`,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,3,Pre 3.11.0 (Cold and Chaos Resistances),yes,compound holding `Pre <version>`,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,4,Pre 3.11.0 (Light and Chaos Resistances),yes,compound holding `Pre <version>`,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,5,Pre 3.11.0 (Strength and Dexterity),yes,compound holding `Pre <version>`,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,6,Pre 3.11.0 (Dexterity and Intelligence),yes,compound holding `Pre <version>`,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,7,Pre 3.11.0 (Strength and Intelligence),yes,compound holding `Pre <version>`,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,8,Pre 3.11.0 (Trap Throwing Speed),yes,compound holding `Pre <version>`,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,9,Pre 3.11.0 (Energy Shield Regen),yes,compound holding `Pre <version>`,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,10,Pre 3.11.0 (Lucky Crit Chance while Focused),yes,compound holding `Pre <version>`,6,1,2
belt.lua,26,Hyperboreus,Leather Belt,11,Fire and Chaos Resistances (Current),no,parenthesised qualifier,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,12,Cold and Chaos Resistances (Current),no,parenthesised qualifier,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,13,Lightning and Chaos Resistances (Current),no,parenthesised qualifier,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,14,Strength and Dexterity (Current),no,parenthesised qualifier,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,15,Dexterity and Intelligence (Current),no,parenthesised qualifier,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,16,Strength and Intelligence (Current),no,parenthesised qualifier,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,17,Trap Throwing Speed (Current),no,parenthesised qualifier,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,18,Energy Shield Regen (Current),no,parenthesised qualifier,6,1,3
belt.lua,26,Hyperboreus,Leather Belt,19,Lucky Crit Chance while Focused (Current),no,parenthesised qualifier,7,1,2
belt.lua,27,Immortal Flesh,Leather Belt,1,Pre 1.3.0,yes,bare `Pre <version>`,8,1,8
belt.lua,27,Immortal Flesh,Leather Belt,2,Pre 2.6.0,yes,bare `Pre <version>`,7,1,7
belt.lua,27,Immortal Flesh,Leather Belt,3,Pre 3.19.0,yes,bare `Pre <version>`,7,1,7
belt.lua,27,Immortal Flesh,Leather Belt,4,Current,no,`Current`,7,1,7
belt.lua,28,Kaom's Binding,Heavy Belt,1,only,no,only (the entry has no Variant line),5,1,3
belt.lua,29,Leash of Oblation,Leather Belt,1,only,no,only (the entry has no Variant line),5,1,3
belt.lua,30,The Magnate,Studded Belt,1,Pre 2.6.0,yes,bare `Pre <version>`,4,1,2
belt.lua,30,The Magnate,Studded Belt,2,Pre 3.19.0,yes,bare `Pre <version>`,5,1,3
belt.lua,30,The Magnate,Studded Belt,3,Current,no,`Current`,6,1,2
belt.lua,31,The Nomad,Studded Belt,1,only,no,only (the entry has no Variant line),7,1,5
belt.lua,32,The Tactician,Studded Belt,1,only,no,only (the entry has no Variant line),7,1,5
belt.lua,33,Mageblood,Heavy Belt,1,only,no,only (the entry has no Variant line),7,1,4
belt.lua,34,Maligaro's Restraint,Chain Belt,1,only,no,only (the entry has no Variant line),6,1,3
belt.lua,35,Meginord's Girdle,Heavy Belt,1,Pre 2.0.0,yes,bare `Pre <version>`,6,1,6
belt.lua,35,Meginord's Girdle,Heavy Belt,2,Current,no,`Current`,6,1,6
belt.lua,36,Mother's Embrace,Heavy Belt,1,only,no,only (the entry has no Variant line),6,1,3
belt.lua,37,Nevalius Inheritance,Cloth Belt,1,only,no,only (the entry has no Variant line),6,1,1
belt.lua,38,Olesya's Delight,Cloth Belt,1,Pre 3.17.0,yes,bare `Pre <version>`,7,1,3
belt.lua,38,Olesya's Delight,Cloth Belt,2,Current,no,`Current`,8,1,3
belt.lua,39,Perandus Blazon,Cloth Belt,1,Pre 1.1.0,yes,bare `Pre <version>`,6,1,3
belt.lua,39,Perandus Blazon,Cloth Belt,2,Pre 3.25.0,yes,bare `Pre <version>`,6,1,3
belt.lua,39,Perandus Blazon,Cloth Belt,3,Current,no,`Current`,6,1,3
belt.lua,40,Ceinture of Benevolence,Cloth Belt,1,only,no,only (the entry has no Variant line),5,1,2
belt.lua,41,Chain of Endurance,Chain Belt,1,only,no,only (the entry has no Variant line),5,1,3
belt.lua,42,Perseverance,Vanguard Belt,1,Pre 3.16.0,yes,bare `Pre <version>`,6,1,4
belt.lua,42,Perseverance,Vanguard Belt,2,Current,no,`Current`,6,1,4
belt.lua,43,Prismweave,Rustic Sash,1,Pre 2.6.0,yes,bare `Pre <version>`,7,1,7
belt.lua,43,Prismweave,Rustic Sash,2,Pre 3.19.0,yes,bare `Pre <version>`,7,1,7
belt.lua,43,Prismweave,Rustic Sash,3,Current,no,`Current`,6,1,6
belt.lua,44,Replica Prismweave,Rustic Sash,1,Pre 3.19.0,yes,bare `Pre <version>`,7,1,7
belt.lua,44,Replica Prismweave,Rustic Sash,2,Current,no,`Current`,6,1,6
belt.lua,45,Pyroshock Clasp,Leather Belt,1,only,no,only (the entry has no Variant line),6,1,3
belt.lua,46,The Retch,Rustic Sash,1,only,no,only (the entry has no Variant line),8,1,6
belt.lua,47,Ryslatha's Coil,Studded Belt,1,Pre 3.5.0,yes,bare `Pre <version>`,6,1,5
belt.lua,47,Ryslatha's Coil,Studded Belt,2,Current,no,`Current`,7,1,6
belt.lua,48,Saresh's Darkness,Chain Belt,1,only,no,only (the entry has no Variant line),5,1,3
belt.lua,49,Screams of the Desiccated,Leather Belt,1,Acceleration,no,names an axis other than a version,4,2,3
belt.lua,49,Screams of the Desiccated,Leather Belt,2,Brutal,no,names an axis other than a version,4,2,3
belt.lua,49,Screams of the Desiccated,Leather Belt,3,Diamond,no,names an axis other than a version,4,2,3
belt.lua,49,Screams of the Desiccated,Leather Belt,4,Echoing,no,names an axis other than a version,4,2,3
belt.lua,49,Screams of the Desiccated,Leather Belt,5,Gloom,no,names an axis other than a version,4,2,3
belt.lua,49,Screams of the Desiccated,Leather Belt,6,Greater Freezing,no,names an axis other than a version,5,2,3
belt.lua,49,Screams of the Desiccated,Leather Belt,7,Greater Shocking,no,names an axis other than a version,5,2,3
belt.lua,49,Screams of the Desiccated,Leather Belt,8,Greater Skeletal,no,names an axis other than a version,5,2,3
belt.lua,49,Screams of the Desiccated,Leather Belt,9,Impenetrable,no,names an axis other than a version,4,2,3
belt.lua,49,Screams of the Desiccated,Leather Belt,10,Massive,no,names an axis other than a version,4,2,3
belt.lua,49,Screams of the Desiccated,Leather Belt,11,Replenishing,no,names an axis other than a version,4,2,3
belt.lua,49,Screams of the Desiccated,Leather Belt,12,Resistance,no,names an axis other than a version,4,2,3
belt.lua,49,Screams of the Desiccated,Leather Belt,13,Resonating,no,names an axis other than a version,4,2,3
belt.lua,50,Solerai's Radiance,Chain Belt,1,only,no,only (the entry has no Variant line),5,1,2
belt.lua,51,Siegebreaker,Heavy Belt,1,only,no,only (the entry has no Variant line),6,1,6
belt.lua,52,Replica Siegebreaker,Heavy Belt,1,only,no,only (the entry has no Variant line),6,1,6
belt.lua,53,Soul Tether,Cloth Belt,1,only,no,only (the entry has no Variant line),4,1,3
belt.lua,54,Replica Soul Tether,Cloth Belt,1,only,no,only (the entry has no Variant line),4,1,3
belt.lua,55,Soulthirst,Cloth Belt,1,only,no,only (the entry has no Variant line),7,1,3
belt.lua,56,String of Servitude,Heavy Belt,1,Area of Effect,no,names an axis other than a version,2,1,0
belt.lua,56,String of Servitude,Heavy Belt,2,Crit Multi during Flask Effect,no,names an axis other than a version,2,1,1
belt.lua,56,String of Servitude,Heavy Belt,3,Attack Speed during Flask Effect,no,names an axis other than a version,2,1,1
belt.lua,56,String of Servitude,Heavy Belt,4,Cast Speed during Flask Effect,no,names an axis other than a version,2,1,1
belt.lua,56,String of Servitude,Heavy Belt,5,Crit Chance during Flask Effect,no,names an axis other than a version,2,1,1
belt.lua,56,String of Servitude,Heavy Belt,6,Effect Duration,no,names an axis other than a version,2,1,0
belt.lua,56,String of Servitude,Heavy Belt,7,Energy Shield,no,names an axis other than a version,2,1,1
belt.lua,56,String of Servitude,Heavy Belt,8,Life,no,names an axis other than a version,2,1,1
belt.lua,56,String of Servitude,Heavy Belt,9,Movement Speed during Flask Effect,no,names an axis other than a version,2,1,1
belt.lua,56,String of Servitude,Heavy Belt,10,Item Rarity,no,names an axis other than a version,2,1,0
belt.lua,56,String of Servitude,Heavy Belt,11,Item Quantity,no,names an axis other than a version,2,1,0
belt.lua,56,String of Servitude,Heavy Belt,12,Wrath Aura Effect,no,names an axis other than a version,2,1,0
belt.lua,56,String of Servitude,Heavy Belt,13,Anger Aura Effect,no,names an axis other than a version,2,1,0
belt.lua,56,String of Servitude,Heavy Belt,14,Hatred Aura Effect,no,names an axis other than a version,2,1,0
belt.lua,56,String of Servitude,Heavy Belt,15,Determination Aura Effect,no,names an axis other than a version,2,1,0
belt.lua,56,String of Servitude,Heavy Belt,16,Discipline Aura Effect,no,names an axis other than a version,2,1,0
belt.lua,56,String of Servitude,Heavy Belt,17,Grace Aura Effect,no,names an axis other than a version,2,1,0
belt.lua,56,String of Servitude,Heavy Belt,18,Malevolence Aura Effect,no,names an axis other than a version,2,1,0
belt.lua,56,String of Servitude,Heavy Belt,19,Intelligence/Dexterity,no,names an axis other than a version,3,1,1
belt.lua,56,String of Servitude,Heavy Belt,20,Dexterity/Strength,no,names an axis other than a version,3,1,1
belt.lua,56,String of Servitude,Heavy Belt,21,Strength/Intelligence,no,names an axis other than a version,3,1,0
belt.lua,56,String of Servitude,Heavy Belt,22,Elemental Resistances,no,names an axis other than a version,2,1,1
belt.lua,57,Sunblast,Cloth Belt,1,Pre 3.19.0,yes,bare `Pre <version>`,6,1,2
belt.lua,57,Sunblast,Cloth Belt,2,Current,no,`Current`,7,1,1
belt.lua,58,Survivor's Guilt,Heavy Belt,1,only,no,only (the entry has no Variant line),6,1,5
belt.lua,59,The Tides of Time,Vanguard Belt,1,only,no,only (the entry has no Variant line),7,1,3
belt.lua,60,Umbilicus Immortalis,Leather Belt,1,only,no,only (the entry has no Variant line),5,1,3
belt.lua,61,Unholy Accomplice,Cloth Belt,1,only,no,only (the entry has no Variant line),7,1,6
belt.lua,62,Wurm's Molt,Leather Belt,1,Pre 3.19.0,yes,bare `Pre <version>`,6,1,6
belt.lua,62,Wurm's Molt,Leather Belt,2,Current,no,`Current`,8,1,8
belt.lua,63,Ynda's Stand,Studded Belt,1,only,no,only (the entry has no Variant line),5,1,4
belt.lua,64,Binds of Bloody Vengeance,Vanguard Belt,1,only,no,only (the entry has no Variant line),5,1,3
belt.lua,65,The Arkhon's Tools,Cloth Belt,1,only,no,only (the entry has no Variant line),7,1,3
body.lua,0,Blunderbore,Astral Plate,1,only,no,only (the entry has no Variant line),6,1,0
body.lua,1,Bramblejack,Plate Vest,1,Pre 3.19.0,yes,bare `Pre <version>`,4,1,0
body.lua,1,Bramblejack,Plate Vest,2,Current,no,`Current`,3,1,0
body.lua,2,Wall of Brambles,Plate Vest,1,only,no,only (the entry has no Variant line),5,1,0
body.lua,3,The Brass Dome,Gladiator Plate,1,Pre 3.16.0,yes,bare `Pre <version>`,5,1,0
body.lua,3,The Brass Dome,Gladiator Plate,2,Current,no,`Current`,4,1,0
body.lua,4,Craiceann's Carapace,Golden Plate,1,Pre 3.16.0,yes,bare `Pre <version>`,6,1,0
body.lua,4,Craiceann's Carapace,Golden Plate,2,Current,no,`Current`,6,1,0
body.lua,5,Death's Oath,Astral Plate,1,Pre 2.0.0,yes,bare `Pre <version>`,8,1,0
body.lua,5,Death's Oath,Astral Plate,2,Pre 3.0.0,yes,bare `Pre <version>`,8,1,0
body.lua,5,Death's Oath,Astral Plate,3,Current,no,`Current`,9,1,0
body.lua,6,Doppelgänger Guise,Sadist Garb,1,Pre 3.17.0,yes,bare `Pre <version>`,5,1,0
body.lua,6,Doppelgänger Guise,Sadist Garb,2,Current,no,`Current`,5,1,0
body.lua,7,Greed's Embrace,Golden Plate,1,Pre 3.25.0,yes,bare `Pre <version>`,7,1,0
body.lua,7,Greed's Embrace,Golden Plate,2,Current,no,`Current`,6,1,0
body.lua,8,Kaom's Heart,Glorious Plate,1,Pre 1.0.0,yes,bare `Pre <version>`,2,1,0
body.lua,8,Kaom's Heart,Glorious Plate,2,Pre 3.25.0,yes,bare `Pre <version>`,3,1,0
body.lua,8,Kaom's Heart,Glorious Plate,3,Current,no,`Current`,2,1,0
body.lua,9,Replica Kaom's Heart,Glorious Plate,1,only,no,only (the entry has no Variant line),3,1,0
body.lua,10,Lioneye's Vision,Crusader Plate,1,Pre 3.5.0,yes,bare `Pre <version>`,5,1,0
body.lua,10,Lioneye's Vision,Crusader Plate,2,Current,no,`Current`,6,1,0
body.lua,11,Iron Heart,Crusader Plate,1,only,no,only (the entry has no Variant line),6,1,0
body.lua,12,The Iron Fortress,Crusader Plate,1,only,no,only (the entry has no Variant line),7,1,0
body.lua,13,Perfidy,Glorious Plate,1,Pre 3.25.0,yes,bare `Pre <version>`,3,1,0
body.lua,13,Perfidy,Glorious Plate,2,Current,no,`Current`,4,1,0
body.lua,14,Pragmatism,Colosseum Plate,1,only,no,only (the entry has no Variant line),4,1,0
body.lua,15,Solaris Lorica,Copper Plate,1,Pre 2.6.0,yes,bare `Pre <version>`,5,1,0
body.lua,15,Solaris Lorica,Copper Plate,2,Current,no,`Current`,6,1,0
body.lua,16,Utula's Hunger,Majestic Plate,1,only,no,only (the entry has no Variant line),4,1,0
body.lua,17,Ashrend,Buckskin Tunic,1,Pre 2.6.0,yes,bare `Pre <version>`,5,1,0
body.lua,17,Ashrend,Buckskin Tunic,2,Pre 3.19.0,yes,bare `Pre <version>`,7,1,0
body.lua,17,Ashrend,Buckskin Tunic,3,Current,no,`Current`,5,1,0
body.lua,18,Briskwrap,Strapped Leather / Sun Leather,1,Pre 2.0.0,yes,bare `Pre <version>`,6,1,0
body.lua,18,Briskwrap,Strapped Leather / Sun Leather,2,Pre 2.6.0,yes,bare `Pre <version>`,6,1,0
body.lua,18,Briskwrap,Strapped Leather / Sun Leather,3,Pre 3.19.0,yes,bare `Pre <version>`,6,1,0
body.lua,18,Briskwrap,Strapped Leather / Sun Leather,4,Current,no,`Current`,5,1,0
body.lua,19,Wildwrap,Strapped Leather,1,only,no,only (the entry has no Variant line),7,1,0
body.lua,20,Bronn's Lithe,Cutthroat's Garb,1,Pre 2.0.0,yes,bare `Pre <version>`,4,1,0
body.lua,20,Bronn's Lithe,Cutthroat's Garb,2,Pre 2.6.0,yes,bare `Pre <version>`,5,1,0
body.lua,20,Bronn's Lithe,Cutthroat's Garb,3,Pre 3.19.0,yes,bare `Pre <version>`,6,1,0
body.lua,20,Bronn's Lithe,Cutthroat's Garb,4,Current,no,`Current`,5,1,0
body.lua,21,Cospri's Will,Assassin's Garb,1,Pre 3.0.0,yes,bare `Pre <version>`,6,1,0
body.lua,21,Cospri's Will,Assassin's Garb,2,Pre 3.20.0,yes,bare `Pre <version>`,6,1,0
body.lua,21,Cospri's Will,Assassin's Garb,3,Current,no,`Current`,6,1,0
body.lua,22,Foxshade,Wild Leather,1,Pre 2.6.0,yes,bare `Pre <version>`,5,1,0
body.lua,22,Foxshade,Wild Leather,2,Pre 3.19.0,yes,bare `Pre <version>`,5,1,0
body.lua,22,Foxshade,Wild Leather,3,Current,no,`Current`,5,1,0
body.lua,23,Fox's Fortune,Wild Leather,1,only,no,only (the entry has no Variant line),7,1,0
body.lua,24,Hyrri's Ire,Zodiac Leather,1,Pre 1.0.0,yes,bare `Pre <version>`,5,1,0
body.lua,24,Hyrri's Ire,Zodiac Leather,2,Pre 2.0.0,yes,bare `Pre <version>`,5,1,0
body.lua,24,Hyrri's Ire,Zodiac Leather,3,Pre 2.6.0,yes,bare `Pre <version>`,5,1,0
body.lua,24,Hyrri's Ire,Zodiac Leather,4,Pre 3.5.0,yes,bare `Pre <version>`,5,1,0
